req_id,dept_id,exam_year,subject_id,require_level
2200,008162,115,4,
2201,008162,115,5,
2202,008172,115,0,後標
2203,008172,115,1,
2204,008172,115,2,底標
2205,008172,115,3,底標
2206,008172,115,4,
2207,008172,115,5,
2208,008182,115,0,
2209,008182,115,1,
2210,008182,115,2,
2211,008182,115,3,
2212,008182,115,4,
2213,008182,115,5,
2214,008192,115,0,
2215,008192,115,1,
2216,008192,115,2,
2217,008192,115,3,
2218,008192,115,4,
2219,008192,115,5,
2220,008202,115,0,後標
2221,008202,115,1,
2222,008202,115,2,
2223,008202,115,3,
2224,008202,115,4,
2225,008202,115,5,
2226,008212,115,0,
2227,008212,115,1,後標
2228,008212,115,2,後標
2229,008212,115,3,
2230,008212,115,4,
2231,008212,115,5,
2232,008222,115,0,
2233,008222,115,1,
2234,008222,115,2,
2235,008222,115,3,
2236,008222,115,4,
2237,008222,115,5,
2238,008232,115,0,後標
2239,008232,115,1,
2240,008232,115,2,
2241,008232,115,3,
2242,008232,115,4,
2243,008232,115,5,
2244,008242,115,0,後標
2245,008242,115,1,
2246,008242,115,2,
2247,008242,115,3,
2248,008242,115,4,
2249,008242,115,5,
2250,008252,115,0,後標
2251,008252,115,1,
2252,008252,115,2,
2253,008252,115,3,
2254,008252,115,4,
2255,008252,115,5,
2256,008262,115,0,
2257,008262,115,1,
2258,008262,115,2,
2259,008262,115,3,
2260,008262,115,4,後標
2261,008262,115,5,
2262,008272,115,0,
2263,008272,115,1,
2264,008272,115,2,
2265,008272,115,3,後標
2266,008272,115,4,
2267,008272,115,5,
2268,008282,115,0,
2269,008282,115,1,
2270,008282,115,2,底標
2271,008282,115,3,底標
2272,008282,115,4,
2273,008282,115,5,
2274,008292,115,0,後標
2275,008292,115,1,
2276,008292,115,2,
2277,008292,115,3,
2278,008292,115,4,
2279,008292,115,5,
2280,008302,115,0,
2281,008302,115,1,後標
2282,008302,115,2,後標
2283,008302,115,3,後標
2284,008302,115,4,
2285,008302,115,5,
2286,008312,115,0,後標
2287,008312,115,1,後標
2288,008312,115,2,
2289,008312,115,3,
2290,008312,115,4,
2291,008312,115,5,
2292,008322,115,0,後標
2293,008322,115,1,後標
2294,008322,115,2,
2295,008322,115,3,
2296,008322,115,4,
2297,008322,115,5,
2298,008332,115,0,
2299,008332,115,1,後標
2300,008332,115,2,
2301,008332,115,3,
2302,008332,115,4,
2303,008332,115,5,
2304,008342,115,0,後標
2305,008342,115,1,後標
2306,008342,115,2,
2307,008342,115,3,
2308,008342,115,4,
2309,008342,115,5,
2310,008352,115,0,
2311,008352,115,1,後標
2312,008352,115,2,
2313,008352,115,3,
2314,008352,115,4,
2315,008352,115,5,
2316,008362,115,0,
2317,008362,115,1,
2318,008362,115,2,
2319,008362,115,3,
2320,008362,115,4,
2321,008362,115,5,後標
2322,008372,115,0,
2323,008372,115,1,後標
2324,008372,115,2,後標
2325,008372,115,3,後標
2326,008372,115,4,
2327,008372,115,5,
2328,008382,115,0,
2329,008382,115,1,
2330,008382,115,2,
2331,008382,115,3,
2332,008382,115,4,
2333,008382,115,5,
2334,008392,115,0,後標
2335,008392,115,1,
2336,008392,115,2,
2337,008392,115,3,
2338,008392,115,4,
2339,008392,115,5,
2340,008402,115,0,
2341,008402,115,1,後標
2342,008402,115,2,
2343,008402,115,3,
2344,008402,115,4,
2345,008402,115,5,
2346,008412,115,0,後標
2347,008412,115,1,
2348,008412,115,2,
2349,008412,115,3,
2350,008412,115,4,
2351,008412,115,5,
2352,008422,115,0,
2353,008422,115,1,
2354,008422,115,2,
2355,008422,115,3,
2356,008422,115,4,
2357,008422,115,5,
2358,008432,115,0,
2359,008432,115,1,
2360,008432,115,2,
2361,008432,115,3,
2362,008432,115,4,
2363,008432,115,5,
2364,009012,115,0,
2365,009012,115,1,
2366,009012,115,2,
2367,009012,115,3,
2368,009012,115,4,
2369,009012,115,5,
2370,009022,115,0,
2371,009022,115,1,後標
2372,009022,115,2,
2373,009022,115,3,
2374,009022,115,4,
2375,009022,115,5,
2376,009032,115,0,
2377,009032,115,1,
2378,009032,115,2,
2379,009032,115,3,
2380,009032,115,4,
2381,009032,115,5,
2382,009042,115,0,
2383,009042,115,1,後標
2384,009042,115,2,
2385,009042,115,3,
2386,009042,115,4,
2387,009042,115,5,
2388,009052,115,0,
2389,009052,115,1,底標
2390,009052,115,2,
2391,009052,115,3,
2392,009052,115,4,
2393,009052,115,5,
2394,009062,115,0,
2395,009062,115,1,
2396,009062,115,2,
2397,009062,115,3,
2398,009062,115,4,
2399,009062,115,5,
2400,009072,115,0,
2401,009072,115,1,
2402,009072,115,2,
2403,009072,115,3,
2404,009072,115,4,
2405,009072,115,5,
2406,009082,115,0,
2407,009082,115,1,
2408,009082,115,2,
2409,009082,115,3,
2410,009082,115,4,
2411,009082,115,5,
2412,009092,115,0,
2413,009092,115,1,
2414,009092,115,2,
2415,009092,115,3,
2416,009092,115,4,
2417,009092,115,5,
2418,009102,115,0,
2419,009102,115,1,
2420,009102,115,2,
2421,009102,115,3,
2422,009102,115,4,
2423,009102,115,5,後標
2424,009112,115,0,
2425,009112,115,1,
2426,009112,115,2,
2427,009112,115,3,
2428,009112,115,4,
2429,009112,115,5,
2430,009122,115,0,
2431,009122,115,1,
2432,009122,115,2,
2433,009122,115,3,
2434,009122,115,4,
2435,009122,115,5,
2436,009132,115,0,
2437,009132,115,1,
2438,009132,115,2,
2439,009132,115,3,
2440,009132,115,4,
2441,009132,115,5,後標
2442,009142,115,0,
2443,009142,115,1,
2444,009142,115,2,後標
2445,009142,115,3,
2446,009142,115,4,
2447,009142,115,5,
2448,009152,115,0,
2449,009152,115,1,後標
2450,009152,115,2,
2451,009152,115,3,
2452,009152,115,4,
2453,009152,115,5,
2454,009162,115,0,
2455,009162,115,1,
2456,009162,115,2,底標
2457,009162,115,3,底標
2458,009162,115,4,
2459,009162,115,5,後標
2460,009172,115,0,
2461,009172,115,1,
2462,009172,115,2,
2463,009172,115,3,
2464,009172,115,4,
2465,009172,115,5,
2466,009182,115,0,
2467,009182,115,1,
2468,009182,115,2,
2469,009182,115,3,
2470,009182,115,4,
2471,009182,115,5,
2472,009192,115,0,
2473,009192,115,1,
2474,009192,115,2,底標
2475,009192,115,3,底標
2476,009192,115,4,
2477,009192,115,5,
2478,009202,115,0,後標
2479,009202,115,1,
2480,009202,115,2,
2481,009202,115,3,
2482,009202,115,4,
2483,009202,115,5,
2484,009212,115,0,
2485,009212,115,1,後標
2486,009212,115,2,
2487,009212,115,3,
2488,009212,115,4,
2489,009212,115,5,
2490,009222,115,0,後標
2491,009222,115,1,
2492,009222,115,2,
2493,009222,115,3,
2494,009222,115,4,後標
2495,009222,115,5,
2496,009232,115,0,
2497,009232,115,1,後標
2498,009232,115,2,
2499,009232,115,3,
2500,009232,115,4,
2501,009232,115,5,
2502,009242,115,0,
2503,009242,115,1,
2504,009242,115,2,
2505,009242,115,3,
2506,009242,115,4,
2507,009242,115,5,
2508,009252,115,0,
2509,009252,115,1,
2510,009252,115,2,
2511,009252,115,3,
2512,009252,115,4,
2513,009252,115,5,
2514,009262,115,0,後標
2515,009262,115,1,後標
2516,009262,115,2,後標
2517,009262,115,3,後標
2518,009262,115,4,
2519,009262,115,5,
2520,009272,115,0,
2521,009272,115,1,底標
2522,009272,115,2,
2523,009272,115,3,
2524,009272,115,4,
2525,009272,115,5,
2526,009282,115,0,
2527,009282,115,1,
2528,009282,115,2,
2529,009282,115,3,
2530,009282,115,4,底標
2531,009282,115,5,
2532,009292,115,0,
2533,009292,115,1,
2534,009292,115,2,
2535,009292,115,3,
2536,009292,115,4,
2537,009292,115,5,
2538,009302,115,0,
2539,009302,115,1,
2540,009302,115,2,
2541,009302,115,3,
2542,009302,115,4,
2543,009302,115,5,
2544,009312,115,0,
2545,009312,115,1,
2546,009312,115,2,
2547,009312,115,3,
2548,009312,115,4,
2549,009312,115,5,
2550,009322,115,0,
2551,009322,115,1,
2552,009322,115,2,
2553,009322,115,3,
2554,009322,115,4,
2555,009322,115,5,後標
2556,009332,115,0,
2557,009332,115,1,
2558,009332,115,2,
2559,009332,115,3,
2560,009332,115,4,
2561,009332,115,5,
2562,009342,115,0,
2563,009342,115,1,
2564,009342,115,2,
2565,009342,115,3,
2566,009342,115,4,
2567,009342,115,5,
2568,009352,115,0,底標
2569,009352,115,1,底標
2570,009352,115,2,
2571,009352,115,3,
2572,009352,115,4,
2573,009352,115,5,
2574,009362,115,0,
2575,009362,115,1,
2576,009362,115,2,均標
2577,009362,115,3,均標
2578,009362,115,4,
2579,009362,115,5,
2580,009372,115,0,
2581,009372,115,1,均標
2582,009372,115,2,
2583,009372,115,3,
2584,009372,115,4,
2585,009372,115,5,
2586,009382,115,0,
2587,009382,115,1,均標
2588,009382,115,2,
2589,009382,115,3,
2590,009382,115,4,
2591,009382,115,5,
2592,009392,115,0,後標
2593,009392,115,1,
2594,009392,115,2,
2595,009392,115,3,
2596,009392,115,4,
2597,009392,115,5,
2598,009402,115,0,均標
2599,009402,115,1,均標
2600,009402,115,2,後標
2601,009402,115,3,後標
2602,009402,115,4,
2603,009402,115,5,
2604,009412,115,0,
2605,009412,115,1,後標
2606,009412,115,2,
2607,009412,115,3,
2608,009412,115,4,
2609,009412,115,5,
2610,009422,115,0,
2611,009422,115,1,後標
2612,009422,115,2,
2613,009422,115,3,
2614,009422,115,4,
2615,009422,115,5,
2616,009432,115,0,
2617,009432,115,1,
2618,009432,115,2,
2619,009432,115,3,
2620,009432,115,4,
2621,009432,115,5,
2622,009442,115,0,底標
2623,009442,115,1,底標
2624,009442,115,2,
2625,009442,115,3,
2626,009442,115,4,
2627,009442,115,5,
2628,009452,115,0,後標
2629,009452,115,1,
2630,009452,115,2,
2631,009452,115,3,
2632,009452,115,4,
2633,009452,115,5,
2634,011012,115,0,前標
2635,011012,115,1,前標
2636,011012,115,2,
2637,011012,115,3,均標
2638,011012,115,4,前標
2639,011012,115,5,
2640,011022,115,0,前標
2641,011022,115,1,前標
2642,011022,115,2,
2643,011022,115,3,均標
2644,011022,115,4,均標
2645,011022,115,5,
2646,011032,115,0,前標
2647,011032,115,1,前標
2648,011032,115,2,
2649,011032,115,3,均標
2650,011032,115,4,均標
2651,011032,115,5,
2652,011042,115,0,前標
2653,011042,115,1,前標
2654,011042,115,2,
2655,011042,115,3,均標
2656,011042,115,4,前標
2657,011042,115,5,
2658,011052,115,0,前標
2659,011052,115,1,前標
2660,011052,115,2,
2661,011052,115,3,均標
2662,011052,115,4,前標
2663,011052,115,5,
2664,011062,115,0,頂標
2665,011062,115,1,頂標
2666,011062,115,2,
2667,011062,115,3,前標
2668,011062,115,4,頂標
2669,011062,115,5,
2670,011072,115,0,前標
2671,011072,115,1,前標
2672,011072,115,2,
2673,011072,115,3,
2674,011072,115,4,前標
2675,011072,115,5,
2676,011082,115,0,均標
2677,011082,115,1,前標
2678,011082,115,2,
2679,011082,115,3,均標
2680,011082,115,4,
2681,011082,115,5,
2682,011092,115,0,前標
2683,011092,115,1,頂標
2684,011092,115,2,
2685,011092,115,3,均標
2686,011092,115,4,
2687,011092,115,5,
2688,011102,115,0,前標
2689,011102,115,1,前標
2690,011102,115,2,
2691,011102,115,3,
2692,011102,115,4,前標
2693,011102,115,5,
2694,011112,115,0,前標
2695,011112,115,1,頂標
2696,011112,115,2,
2697,011112,115,3,均標
2698,011112,115,4,均標
2699,011112,115,5,
2700,011122,115,0,均標
2701,011122,115,1,前標
2702,011122,115,2,均標
2703,011122,115,3,前標
2704,011122,115,4,
2705,011122,115,5,
2706,011132,115,0,前標
2707,011132,115,1,前標
2708,011132,115,2,
2709,011132,115,3,均標
2710,011132,115,4,前標
2711,011132,115,5,
2712,011142,115,0,前標
2713,011142,115,1,前標
2714,011142,115,2,前標
2715,011142,115,3,
2716,011142,115,4,
2717,011142,115,5,
2718,011152,115,0,前標
2719,011152,115,1,前標
2720,011152,115,2,前標
2721,011152,115,3,
2722,011152,115,4,
2723,011152,115,5,
2724,011162,115,0,前標
2725,011162,115,1,前標
2726,011162,115,2,前標
2727,011162,115,3,
2728,011162,115,4,
2729,011162,115,5,
2730,011172,115,0,
2731,011172,115,1,
2732,011172,115,2,
2733,011172,115,3,
2734,011172,115,4,
2735,011172,115,5,
2736,011182,115,0,
2737,011182,115,1,
2738,011182,115,2,
2739,011182,115,3,
2740,011182,115,4,
2741,011182,115,5,
2742,011192,115,0,均標
2743,011192,115,1,前標
2744,011192,115,2,前標
2745,011192,115,3,
2746,011192,115,4,
2747,011192,115,5,前標
2748,011202,115,0,均標
2749,011202,115,1,前標
2750,011202,115,2,前標
2751,011202,115,3,
2752,011202,115,4,
2753,011202,115,5,
2754,011212,115,0,均標
2755,011212,115,1,前標
2756,011212,115,2,前標
2757,011212,115,3,
2758,011212,115,4,
2759,011212,115,5,
2760,011222,115,0,
2761,011222,115,1,
2762,011222,115,2,
2763,011222,115,3,
2764,011222,115,4,
2765,011222,115,5,
2766,011232,115,0,均標
2767,011232,115,1,均標
2768,011232,115,2,
2769,011232,115,3,
2770,011232,115,4,
2771,011232,115,5,
2772,011242,115,0,均標
2773,011242,115,1,前標
2774,011242,115,2,均標
2775,011242,115,3,
2776,011242,115,4,
2777,011242,115,5,前標
2778,011252,115,0,均標
2779,011252,115,1,前標
2780,011252,115,2,前標
2781,011252,115,3,
2782,011252,115,4,
2783,011252,115,5,前標
2784,011262,115,0,
2785,011262,115,1,前標
2786,011262,115,2,前標
2787,011262,115,3,
2788,011262,115,4,
2789,011262,115,5,前標
2790,011272,115,0,前標
2791,011272,115,1,前標
2792,011272,115,2,前標
2793,011272,115,3,
2794,011272,115,4,
2795,011272,115,5,前標
2796,011282,115,0,
2797,011282,115,1,
2798,011282,115,2,
2799,011282,115,3,
2800,011282,115,4,
2801,011282,115,5,
2802,011292,115,0,均標
2803,011292,115,1,前標
2804,011292,115,2,前標
2805,011292,115,3,
2806,011292,115,4,
2807,011292,115,5,前標
2808,011302,115,0,
2809,011302,115,1,
2810,011302,115,2,
2811,011302,115,3,
2812,011302,115,4,
2813,011302,115,5,
2814,011312,115,0,均標
2815,011312,115,1,前標
2816,011312,115,2,前標
2817,011312,115,3,
2818,011312,115,4,
2819,011312,115,5,前標
2820,011322,115,0,前標
2821,011322,115,1,頂標
2822,011322,115,2,前標
2823,011322,115,3,
2824,011322,115,4,
2825,011322,115,5,頂標
2826,011332,115,0,
2827,011332,115,1,
2828,011332,115,2,
2829,011332,115,3,
2830,011332,115,4,
2831,011332,115,5,
2832,011342,115,0,
2833,011342,115,1,
2834,011342,115,2,
2835,011342,115,3,
2836,011342,115,4,
2837,011342,115,5,
2838,011352,115,0,前標
2839,011352,115,1,前標
2840,011352,115,2,前標
2841,011352,115,3,
2842,011352,115,4,
2843,011352,115,5,前標
2844,011362,115,0,均標
2845,011362,115,1,均標
2846,011362,115,2,頂標
2847,011362,115,3,
2848,011362,115,4,
2849,011362,115,5,前標
2850,011372,115,0,
2851,011372,115,1,
2852,011372,115,2,
2853,011372,115,3,
2854,011372,115,4,
2855,011372,115,5,
2856,011382,115,0,
2857,011382,115,1,
2858,011382,115,2,
2859,011382,115,3,
2860,011382,115,4,
2861,011382,115,5,
2862,011392,115,0,
2863,011392,115,1,
2864,011392,115,2,
2865,011392,115,3,
2866,011392,115,4,
2867,011392,115,5,
2868,011402,115,0,
2869,011402,115,1,
2870,011402,115,2,
2871,011402,115,3,
2872,011402,115,4,
2873,011402,115,5,
2874,011412,115,0,
2875,011412,115,1,
2876,011412,115,2,
2877,011412,115,3,
2878,011412,115,4,
2879,011412,115,5,
2880,011422,115,0,均標
2881,011422,115,1,前標
2882,011422,115,2,均標
2883,011422,115,3,
2884,011422,115,4,
2885,011422,115,5,前標
2886,011432,115,0,均標
2887,011432,115,1,前標
2888,011432,115,2,前標
2889,011432,115,3,
2890,011432,115,4,
2891,011432,115,5,前標
2892,011442,115,0,均標
2893,011442,115,1,前標
2894,011442,115,2,均標
2895,011442,115,3,
2896,011442,115,4,
2897,011442,115,5,均標
2898,011452,115,0,前標
2899,011452,115,1,前標
2900,011452,115,2,
2901,011452,115,3,
2902,011452,115,4,
2903,011452,115,5,前標
2904,011462,115,0,均標
2905,011462,115,1,均標
2906,011462,115,2,
2907,011462,115,3,
2908,011462,115,4,均標
2909,011462,115,5,
2910,011472,115,0,均標
2911,011472,115,1,均標
2912,011472,115,2,均標
2913,011472,115,3,均標
2914,011472,115,4,
2915,011472,115,5,
2916,011482,115,0,
2917,011482,115,1,
2918,011482,115,2,
2919,011482,115,3,
2920,011482,115,4,
2921,011482,115,5,
2922,011492,115,0,
2923,011492,115,1,
2924,011492,115,2,
2925,011492,115,3,
2926,011492,115,4,
2927,011492,115,5,
2928,011502,115,0,均標
2929,011502,115,1,均標
2930,011502,115,2,均標
2931,011502,115,3,
2932,011502,115,4,
2933,011502,115,5,
2934,011512,115,0,均標
2935,011512,115,1,均標
2936,011512,115,2,均標
2937,011512,115,3,
2938,011512,115,4,
2939,011512,115,5,
2940,011522,115,0,
2941,011522,115,1,前標
2942,011522,115,2,均標
2943,011522,115,3,均標
2944,011522,115,4,
2945,011522,115,5,
2946,011532,115,0,均標
2947,011532,115,1,前標
2948,011532,115,2,均標
2949,011532,115,3,均標
2950,011532,115,4,
2951,011532,115,5,
2952,011542,115,0,均標
2953,011542,115,1,均標
2954,011542,115,2,均標
2955,011542,115,3,均標
2956,011542,115,4,
2957,011542,115,5,
2958,011552,115,0,
2959,011552,115,1,
2960,011552,115,2,
2961,011552,115,3,
2962,011552,115,4,
2963,011552,115,5,
2964,011562,115,0,
2965,011562,115,1,
2966,011562,115,2,
2967,011562,115,3,
2968,011562,115,4,
2969,011562,115,5,
2970,011572,115,0,均標
2971,011572,115,1,前標
2972,011572,115,2,
2973,011572,115,3,
2974,011572,115,4,
2975,011572,115,5,
2976,012012,115,0,
2977,012012,115,1,
2978,012012,115,2,
2979,012012,115,3,
2980,012012,115,4,
2981,012012,115,5,
2982,012022,115,0,
2983,012022,115,1,
2984,012022,115,2,
2985,012022,115,3,
2986,012022,115,4,
2987,012022,115,5,
2988,012032,115,0,
2989,012032,115,1,
2990,012032,115,2,
2991,012032,115,3,
2992,012032,115,4,
2993,012032,115,5,
2994,012042,115,0,
2995,012042,115,1,
2996,012042,115,2,
2997,012042,115,3,
2998,012042,115,4,
2999,012042,115,5,
3000,012052,115,0,
3001,012052,115,1,均標
3002,012052,115,2,均標
3003,012052,115,3,
3004,012052,115,4,
3005,012052,115,5,均標
3006,012062,115,0,後標
3007,012062,115,1,後標
3008,012062,115,2,
3009,012062,115,3,
3010,012062,115,4,
3011,012062,115,5,後標
3012,012072,115,0,
3013,012072,115,1,
3014,012072,115,2,
3015,012072,115,3,
3016,012072,115,4,
3017,012072,115,5,
3018,012082,115,0,
3019,012082,115,1,
3020,012082,115,2,
3021,012082,115,3,
3022,012082,115,4,
3023,012082,115,5,
3024,012092,115,0,
3025,012092,115,1,
3026,012092,115,2,
3027,012092,115,3,
3028,012092,115,4,
3029,012092,115,5,
3030,012102,115,0,
3031,012102,115,1,
3032,012102,115,2,
3033,012102,115,3,
3034,012102,115,4,
3035,012102,115,5,
3036,012112,115,0,
3037,012112,115,1,
3038,012112,115,2,
3039,012112,115,3,
3040,012112,115,4,
3041,012112,115,5,
3042,012122,115,0,後標
3043,012122,115,1,
3044,012122,115,2,
3045,012122,115,3,
3046,012122,115,4,
3047,012122,115,5,
3048,012132,115,0,
3049,012132,115,1,
3050,012132,115,2,
3051,012132,115,3,
3052,012132,115,4,
3053,012132,115,5,
3054,012142,115,0,
3055,012142,115,1,
3056,012142,115,2,
3057,012142,115,3,
3058,012142,115,4,
3059,012142,115,5,
3060,012152,115,0,後標
3061,012152,115,1,後標
3062,012152,115,2,
3063,012152,115,3,
3064,012152,115,4,
3065,012152,115,5,
3066,012162,115,0,
3067,012162,115,1,
3068,012162,115,2,
3069,012162,115,3,
3070,012162,115,4,
3071,012162,115,5,
3072,012172,115,0,
3073,012172,115,1,
3074,012172,115,2,
3075,012172,115,3,
3076,012172,115,4,
3077,012172,115,5,
3078,013012,115,0,
3079,013012,115,1,
3080,013012,115,2,
3081,013012,115,3,
3082,013012,115,4,
3083,013012,115,5,
3084,013022,115,0,
3085,013022,115,1,
3086,013022,115,2,
3087,013022,115,3,
3088,013022,115,4,
3089,013022,115,5,
3090,013032,115,0,
3091,013032,115,1,
3092,013032,115,2,
3093,013032,115,3,
3094,013032,115,4,
3095,013032,115,5,
3096,013042,115,0,
3097,013042,115,1,
3098,013042,115,2,
3099,013042,115,3,
3100,013042,115,4,
3101,013042,115,5,
3102,013052,115,0,
3103,013052,115,1,
3104,013052,115,2,
3105,013052,115,3,
3106,013052,115,4,
3107,013052,115,5,
3108,013062,115,0,均標
3109,013062,115,1,前標
3110,013062,115,2,頂標
3111,013062,115,3,
3112,013062,115,4,
3113,013062,115,5,頂標
3114,013072,115,0,均標
3115,013072,115,1,前標
3116,013072,115,2,頂標
3117,013072,115,3,
3118,013072,115,4,
3119,013072,115,5,前標
3120,013082,115,0,
3121,013082,115,1,
3122,013082,115,2,
3123,013082,115,3,
3124,013082,115,4,
3125,013082,115,5,
3126,013092,115,0,
3127,013092,115,1,
3128,013092,115,2,
3129,013092,115,3,
3130,013092,115,4,
3131,013092,115,5,
3132,013102,115,0,
3133,013102,115,1,
3134,013102,115,2,
3135,013102,115,3,
3136,013102,115,4,
3137,013102,115,5,
3138,013112,115,0,
3139,013112,115,1,
3140,013112,115,2,
3141,013112,115,3,
3142,013112,115,4,
3143,013112,115,5,
3144,013122,115,0,
3145,013122,115,1,
3146,013122,115,2,
3147,013122,115,3,
3148,013122,115,4,
3149,013122,115,5,
3150,013132,115,0,均標
3151,013132,115,1,均標
3152,013132,115,2,前標
3153,013132,115,3,
3154,013132,115,4,
3155,013132,115,5,前標
3156,013142,115,0,均標
3157,013142,115,1,均標
3158,013142,115,2,前標
3159,013142,115,3,
3160,013142,115,4,
3161,013142,115,5,均標
3162,013152,115,0,均標
3163,013152,115,1,前標
3164,013152,115,2,前標
3165,013152,115,3,
3166,013152,115,4,
3167,013152,115,5,均標
3168,013162,115,0,均標
3169,013162,115,1,前標
3170,013162,115,2,前標
3171,013162,115,3,
3172,013162,115,4,
3173,013162,115,5,前標
3174,013172,115,0,
3175,013172,115,1,
3176,013172,115,2,
3177,013172,115,3,
3178,013172,115,4,
3179,013172,115,5,
3180,013182,115,0,前標
3181,013182,115,1,前標
3182,013182,115,2,前標
3183,013182,115,3,
3184,013182,115,4,
3185,013182,115,5,前標
3186,013192,115,0,
3187,013192,115,1,
3188,013192,115,2,
3189,013192,115,3,
3190,013192,115,4,
3191,013192,115,5,
3192,013202,115,0,均標
3193,013202,115,1,均標
3194,013202,115,2,均標
3195,013202,115,3,
3196,013202,115,4,
3197,013202,115,5,前標
3198,013212,115,0,
3199,013212,115,1,
3200,013212,115,2,
3201,013212,115,3,
3202,013212,115,4,
3203,013212,115,5,
3204,013222,115,0,
3205,013222,115,1,
3206,013222,115,2,
3207,013222,115,3,
3208,013222,115,4,
3209,013222,115,5,
3210,013232,115,0,
3211,013232,115,1,
3212,013232,115,2,
3213,013232,115,3,
3214,013232,115,4,
3215,013232,115,5,
3216,013242,115,0,
3217,013242,115,1,
3218,013242,115,2,
3219,013242,115,3,
3220,013242,115,4,
3221,013242,115,5,
3222,013252,115,0,前標
3223,013252,115,1,前標
3224,013252,115,2,前標
3225,013252,115,3,
3226,013252,115,4,
3227,013252,115,5,
3228,013262,115,0,前標
3229,013262,115,1,前標
3230,013262,115,2,前標
3231,013262,115,3,
3232,013262,115,4,
3233,013262,115,5,
3234,013272,115,0,均標
3235,013272,115,1,前標
3236,013272,115,2,前標
3237,013272,115,3,
3238,013272,115,4,
3239,013272,115,5,均標
3240,013282,115,0,
3241,013282,115,1,
3242,013282,115,2,
3243,013282,115,3,
3244,013282,115,4,
3245,013282,115,5,
3246,013292,115,0,前標
3247,013292,115,1,頂標
3248,013292,115,2,
3249,013292,115,3,
3250,013292,115,4,
3251,013292,115,5,
3252,013302,115,0,均標
3253,013302,115,1,前標
3254,013302,115,2,
3255,013302,115,3,均標
3256,013302,115,4,
3257,013302,115,5,
3258,013312,115,0,前標
3259,013312,115,1,前標
3260,013312,115,2,
3261,013312,115,3,
3262,013312,115,4,前標
3263,013312,115,5,
3264,013322,115,0,均標
3265,013322,115,1,前標
3266,013322,115,2,
3267,013322,115,3,
3268,013322,115,4,均標
3269,013322,115,5,
3270,013332,115,0,均標
3271,013332,115,1,均標
3272,013332,115,2,前標
3273,013332,115,3,
3274,013332,115,4,
3275,013332,115,5,前標
3276,013342,115,0,
3277,013342,115,1,
3278,013342,115,2,
3279,013342,115,3,
3280,013342,115,4,
3281,013342,115,5,
3282,013352,115,0,
3283,013352,115,1,
3284,013352,115,2,
3285,013352,115,3,
3286,013352,115,4,
3287,013352,115,5,
3288,013362,115,0,均標
3289,013362,115,1,均標
3290,013362,115,2,均標
3291,013362,115,3,
3292,013362,115,4,
3293,013362,115,5,
3294,013372,115,0,均標
3295,013372,115,1,均標
3296,013372,115,2,
3297,013372,115,3,
3298,013372,115,4,均標
3299,013372,115,5,
3300,013382,115,0,
3301,013382,115,1,
3302,013382,115,2,
3303,013382,115,3,
3304,013382,115,4,
3305,013382,115,5,
3306,013392,115,0,
3307,013392,115,1,
3308,013392,115,2,
3309,013392,115,3,
3310,013392,115,4,
3311,013392,115,5,
3312,013402,115,0,
3313,013402,115,1,
3314,013402,115,2,
3315,013402,115,3,
3316,013402,115,4,
3317,013402,115,5,
3318,013412,115,0,
3319,013412,115,1,
3320,013412,115,2,
3321,013412,115,3,
3322,013412,115,4,
3323,013412,115,5,
3324,013422,115,0,頂標
3325,013422,115,1,頂標
3326,013422,115,2,頂標
3327,013422,115,3,
3328,013422,115,4,
3329,013422,115,5,頂標
3330,013432,115,0,
3331,013432,115,1,
3332,013432,115,2,
3333,013432,115,3,
3334,013432,115,4,
3335,013432,115,5,
3336,013442,115,0,前標
3337,013442,115,1,頂標
3338,013442,115,2,
3339,013442,115,3,
3340,013442,115,4,
3341,013442,115,5,頂標
3342,013452,115,0,頂標
3343,013452,115,1,頂標
3344,013452,115,2,頂標
3345,013452,115,3,
3346,013452,115,4,
3347,013452,115,5,頂標
3348,013462,115,0,前標
3349,013462,115,1,頂標
3350,013462,115,2,前標
3351,013462,115,3,
3352,013462,115,4,
3353,013462,115,5,頂標
3354,013472,115,0,
3355,013472,115,1,均標
3356,013472,115,2,均標
3357,013472,115,3,
3358,013472,115,4,
3359,013472,115,5,均標
3360,013482,115,0,
3361,013482,115,1,
3362,013482,115,2,
3363,013482,115,3,
3364,013482,115,4,
3365,013482,115,5,
3366,013492,115,0,
3367,013492,115,1,
3368,013492,115,2,
3369,013492,115,3,
3370,013492,115,4,
3371,013492,115,5,
3372,013502,115,0,
3373,013502,115,1,
3374,013502,115,2,
3375,013502,115,3,
3376,013502,115,4,
3377,013502,115,5,
3378,013512,115,0,均標
3379,013512,115,1,前標
3380,013512,115,2,均標
3381,013512,115,3,
3382,013512,115,4,
3383,013512,115,5,均標
3384,013522,115,0,
3385,013522,115,1,
3386,013522,115,2,
3387,013522,115,3,
3388,013522,115,4,
3389,013522,115,5,
3390,013532,115,0,
3391,013532,115,1,
3392,013532,115,2,
3393,013532,115,3,
3394,013532,115,4,
3395,013532,115,5,
3396,013542,115,0,
3397,013542,115,1,
3398,013542,115,2,
3399,013542,115,3,
3400,013542,115,4,
3401,013542,115,5,
3402,013552,115,0,均標
3403,013552,115,1,均標
3404,013552,115,2,均標
3405,013552,115,3,
3406,013552,115,4,
3407,013552,115,5,均標
3408,013562,115,0,
3409,013562,115,1,
3410,013562,115,2,
