dept_id,univ_id,department
021272,021,海洋工程科技學士學位學程
021282,021,海洋生物科技學士學位學程
022012,022,國文學系
022022,022,英語學系
022032,022,地理學系
022042,022,數學系數學組
022052,022,數學系應用數學組
022062,022,化學系
022072,022,物理學系
022082,022,生物科技系
022092,022,教育學系
022102,022,特殊教育學系
022112,022,事業經營學系
022122,022,工業科技教育學系科技教育與訓練組
022132,022,工業科技教育學系能源與冷凍空調組
022142,022,工業設計學系(A組)
022152,022,工業設計學系(B組)
022162,022,電機工程學系
022172,022,電子工程學系
022182,022,軟體工程與管理學系
022192,022,軟體工程與管理學系(APCS組)
022202,022,軟體工程與管理學系(資安組)
022212,022,音樂學系
022222,022,美術學系
022232,022,視覺設計學系
022242,022,體育學系
023012,023,輔導與諮商學系學校輔導與諮商組
023022,023,輔導與諮商學系社區輔導與諮商組
023032,023,特殊教育學系
023042,023,數學系
023052,023,物理學系物理組
023062,023,物理學系光電組
023072,023,生物學系
023082,023,化學系
023092,023,英語學系
023102,023,國文學系
023112,023,地理學系
023122,023,機電工程學系
023132,023,電機工程學系
023142,023,電子工程學系
023152,023,資訊工程學系
023162,023,資訊工程學系(APCS組)
023172,023,資訊工程學系(公費生)
023182,023,企業管理學系
023192,023,會計學系
023202,023,資訊管理學系資訊管理組
023212,023,資訊管理學系數位內容科技與管理組
023222,023,公共事務與公民教育學系公民教育組
023232,023,公共事務與公民教育學系公共事務組
023242,023,揚鷹招生A組(教社)
023252,023,揚鷹招生B組(文)
023262,023,揚鷹招生C組(管理)
023272,023,揚鷹招生D組(理)
023282,023,揚鷹招生E組(工)
023292,023,美術學系
023302,023,美術學系(公費生)
023312,023,運動學系(競技運動與表演藝術組)
023322,023,運動學系(運動健康組)
026012,026,醫學系
026022,026,牙醫學系
026032,026,物理治療學系
026042,026,職能治療學系
026052,026,語言治療與聽力學系語言治療組
026062,026,語言治療與聽力學系聽力組
026072,026,生物醫學科學學系
026082,026,視光學系
026092,026,醫學影像暨放射科學系
026102,026,心理學系
026112,026,營養學系(A組)
026122,026,營養學系(B組)
026132,026,職業安全衛生學系
026142,026,醫學應用化學系(A組)
026152,026,醫學應用化學系(B組)
026162,026,健康產業科技管理學系
026172,026,護理學系
026182,026,醫學檢驗暨生物技術學系
026192,026,應用外國語言學系
026202,026,公共衛生學系(A組)
026212,026,公共衛生學系(B組)
026222,026,醫學社會暨社會工作學系
026232,026,醫學資訊學系
026242,026,醫學資訊學系(APCS組)
026252,026,醫療產業科技管理學系
027012,027,中國文學系
027022,027,外國語文學系
027032,027,劇場藝術學系
027042,027,生物科學系
027052,027,生物科學系英語組
027062,027,化學系
027072,027,化學系英語組
027082,027,物理學系
027092,027,物理學系量子科技組(全英)
027102,027,應用數學系
027112,027,應用數學系英語組
027122,027,電機工程學系
027132,027,電機工程學系全英語組
027142,027,電機工程學系(APCS組)
027152,027,機械與機電工程學系
027162,027,機械與機電工程學系全英語組
027172,027,資訊工程學系
027182,027,資訊工程學系全英語學士班
027192,027,光電工程學系
027202,027,光電工程學系全英語組
027212,027,材料與光電科學學系
027222,027,材料與光電科學學系全英語組
027232,027,企業管理學系
027242,027,資訊管理學系
027252,027,財務管理學系
027262,027,國際經營管理全英語學士學位學程
027272,027,海洋生物科技暨資源學系
027282,027,海洋環境及工程學系
027292,027,海洋科學系
027302,027,政治經濟學系
027312,027,社會學系
027322,027,人文暨科技跨領域學士學位學程
027332,027,生物醫學科技學系全英語學士班生物醫學組
027342,027,生物醫學科技學系全英語學士班生醫工程組
027352,027,護理學系
027362,027,西灣南星A組(文)
027372,027,西灣南星B組(管)
027382,027,西灣南星C組(理)
027392,027,西灣南星D組(工)
027402,027,西灣南星E組(海)
027412,027,西灣南星F組(社)
027422,027,西灣南星G組(西灣)
027432,027,西灣南星H組(醫)
027442,027,音樂學系
027452,027,音樂學系創作與應用組
028012,028,音樂與影像跨域學士學位學程
028022,028,劇場設計學系
028032,028,新媒體藝術學系
030012,030,醫學系
030022,030,醫學系(公費生)
030032,030,中醫學系
030042,030,護理學系
030052,030,醫學生物技術暨檢驗學系
030062,030,醫學影像暨放射科學系
030072,030,物理治療學系
030082,030,職能治療學系
030092,030,生物醫學系
030102,030,呼吸治療學系
030112,030,電機工程學系
030122,030,機械工程學系
030132,030,化工與材料工程學系(化學工程組)
030142,030,化工與材料工程學系(材料工程組)
030152,030,電子工程學系
030162,030,資訊工程學系
030172,030,生物醫學工程學系
030182,030,生物醫學工程學系(國際雙聯學位組)
030192,030,人工智慧學系
030202,030,醫務管理學系
030212,030,工商管理學系
030222,030,工業設計學系
030232,030,工業設計學系(青年儲蓄帳戶組)
030242,030,資訊管理學系
030252,030,資訊管理學系(資安組)
030262,030,數位金融科技學系(甲組)
030272,030,數位金融科技學系(乙組)
031012,031,全校不分系學士學位學程
031022,031,教育學系
031032,031,特殊教育學系
031042,031,幼兒教育學系
031052,031,柳川招生組
031062,031,體育學系非運動專長組
031072,031,語文教育學系
031082,031,區域與社會發展學系
031092,031,諮商與應用心理學系
031102,031,諮商與應用心理學系(公費生)
031112,031,臺灣語文學系
031122,031,英語學系
031132,031,數學教育學系
031142,031,科學教育與應用學系
031152,031,資訊工程學系
031162,031,資訊工程學系(資安組)
031172,031,數位內容科技學系
031182,031,國際企業學系
031192,031,文化創意產業設計與營運學系
031202,031,音樂學系
031212,031,美術學系
031222,031,美術學系(公費生)
031232,031,體育學系運動專長組
032012,032,教育學系
032022,032,教育學系（芝山組）
032032,032,教育經營與管理學系
032042,032,教育經營與管理學系（芝山組）
032052,032,幼兒與家庭教育學系
032062,032,幼兒與家庭教育學系（芝山組）
032072,032,特殊教育學系
032082,032,特殊教育學系（芝山組）
032092,032,心理與諮商學系
032102,032,心理與諮商學系（芝山組）
032112,032,心理與諮商學系（公費生）
032122,032,社會與區域發展學系
032132,032,兒童英語教育學系
032142,032,兒童英語教育學系（公費生）
032152,032,語文與創作學系語文師資組
032162,032,語文與創作學系文學創作組
032172,032,文化創意產業經營學系
032182,032,文化創意產業經營學系（青年儲蓄帳戶組）
032192,032,數學暨資訊教育學系數學組
032202,032,數學暨資訊教育學系人工智慧與資訊教育組
032212,032,數學暨資訊教育學系人工智慧與資訊教育組 (APCS組)
032222,032,數學暨資訊教育學系人工智慧與資訊教育組(公費生)
032232,032,自然科學教育學系
032242,032,自然科學教育學系（芝山組）
032252,032,資訊科學系
032262,032,數位科技設計學系
032272,032,數位科技設計學系（APCS組）
032282,032,藝術與造形設計學系設計組
032292,032,藝術與造形設計學系藝術組
032302,032,體育學系
032312,032,體育學系（雙語教學組）
032322,032,體育學系（公費生）
033012,033,教育學系
033022,033,諮商與輔導學系
033032,033,特殊教育學系
033042,033,特殊教育學系(青年儲蓄帳戶組)
033052,033,幼兒教育學系
033062,033,文化與自然資源學系
033072,033,國語文學系
033082,033,英語學系
033092,033,應用數學系
033102,033,數位學習科技學系
033112,033,數位學習科技學系(資安組)
033122,033,材料科學系
033132,033,資訊工程學系
033142,033,資訊工程學系(APCS組)
033152,033,資訊工程學系(資安組)
033162,033,電機工程學系
033172,033,綠色能源科技學系
033182,033,生物科技學系
033192,033,生態暨環境資源學系
033202,033,戲劇創作與應用學系
033212,033,行政管理學系
033222,033,經營與管理學系
033232,033,音樂學系(A組)
033242,033,音樂學系(B組)
033252,033,視覺藝術與設計學系
033262,033,體育學系
034012,034,應用數學系數學科學組
034022,034,應用數學系統計科學組
034032,034,物理學系物理組
034042,034,物理學系奈米與光電科學組
034052,034,化學系
034062,034,生化暨分子醫學科學系
034072,034,資訊工程學系資工組
034082,034,資訊工程學系資工組(APCS組)
034092,034,資訊工程學系資工組(資安組)
034102,034,資訊工程學系國際組
034112,034,資訊工程學系國際組(資安組)
034122,034,電機工程學系智慧系統組
034132,034,電機工程學系半導體工程組
034142,034,材料科學與工程學系
034152,034,光電工程學系
034162,034,理工學院大數據科學國際學士班
034172,034,企業管理學系管理科學組
034182,034,企業管理學系經營管理組
034192,034,會計學系
034202,034,資訊管理學系人工智慧與大數據組
034212,034,資訊管理學系智慧商務與知識管理組
034222,034,資訊管理學系(資安組)
034232,034,國際企業學系
034242,034,財務金融學系
034252,034,觀光暨休閒遊憩學系
034262,034,管理學院管理科學與財金國際學士學位學程
034272,034,管理學院會計與資訊管理國際學士班智慧會計與風險管理組
034282,034,管理學院會計與資訊管理國際學士班會計資訊與電腦稽核組
034292,034,管理學院數位行銷與服務創新國際學士班
034302,034,華文文學系
034312,034,中國語文學系
034322,034,英美語文學系
034332,034,臺灣文化學系
034342,034,歷史學系
034352,034,經濟學系
034362,034,諮商與臨床心理學系
034372,034,社會學系
034382,034,公共行政學系
034392,034,法律學系
034402,034,教育與潛能開發學系
034412,034,教育行政與管理學系
034422,034,特殊教育學系
034432,034,幼兒教育學系
034442,034,族群關係與文化學系
034452,034,民族語言與傳播學系
034462,034,民族發展與社會工作學系民族發展組
034472,034,民族發展與社會工作學系社會工作組
034482,034,原住民族樂舞與藝術學士學位學程
034492,034,自然資源與環境學系
034502,034,縱谷跨域書院學士學位學程
034512,034,音樂學系
034522,034,藝術與設計學系
034532,034,藝術創意產業學系
034542,034,體育與運動科學系
035012,035,教育學系
035022,035,特殊教育學系
035032,035,幼兒教育學系
035042,035,心理與諮商學系
035052,035,學習與媒材設計學系
035062,035,中國語文學系
035072,035,英語教學系
035082,035,社會暨公共事務學系
035092,035,歷史與地理學系
035102,035,地球環境暨生物資源學系
035112,035,應用物理暨化學系電子物理組
035122,035,應用物理暨化學系應用化學組
035132,035,數學系
035142,035,資訊科學系
035152,035,資訊科學系(APCS組)
035162,035,資訊科學系(資安組)
035172,035,城市發展學系
035182,035,行銷與管理學系
035192,035,衛生福利學系
035202,035,音樂學系
035212,035,視覺藝術學系
035222,035,體育學系
035232,035,休閒運動管理學系
035242,035,運動健康科學系
036012,036,教育學系
036022,036,幼兒教育學系
036032,036,特殊教育學系
036042,036,教育心理與輔導學系
036052,036,教育心理與輔導學系(公費生)
036062,036,中國語文學系
036072,036,文化創意產業學系
036082,036,社會發展學系
036092,036,英語學系
036102,036,應用英語學系
036112,036,應用日語學系
036122,036,商業大數據學系
036132,036,行銷與流通管理學系
036142,036,企業管理學系
036152,036,財務金融學系
036162,036,休閒事業經營學系
036172,036,不動產經營學系
036182,036,國際經營與貿易學系
036192,036,會計學系
036202,036,應用化學系
036212,036,應用數學系
036222,036,應用物理系半導體組
036232,036,應用物理系光電暨材料組
036242,036,科學傳播學系
036252,036,電腦科學與人工智慧學系
036262,036,電腦科學與人工智慧學系(資安組)
036272,036,智慧機器人學系
036282,036,資訊工程學系
036292,036,電腦與通訊學系
036302,036,資訊管理學系
036312,036,音樂學系A組
036322,036,音樂學系B組
036332,036,視覺藝術學系美術組
036342,036,視覺藝術學系數位媒體設計組
036352,036,體育學系
038012,038,全校不分系學士學位學程
038022,038,教育學系
038032,038,幼兒教育學系
038042,038,特殊教育學系
038052,038,文化資源與休閒產業學系
038062,038,數位媒體與文教產業學系
038072,038,公共與文化事務學系
038082,038,身心整合與運動休閒產業學系
038092,038,英美語文學系
038102,038,華語文學系
038112,038,生命科學系
038122,038,資訊工程學系
038132,038,資訊管理學系
038142,038,應用數學系
038152,038,應用科學系化學及奈米科學組
038162,038,應用科學系應用物理組
038172,038,綠能與資訊科技學系
038182,038,音樂學系(A組)
038192,038,音樂學系(B組)
038202,038,美術產業學系
038212,038,體育學系
039012,039,體育推廣學系(青年儲蓄帳戶組)
039022,039,休閒產業經營學系
039032,039,運動保健學系(一般組)
039042,039,運動保健學系(體育術科組)
039052,039,體育推廣學系(一般組)
039062,039,體育推廣學系(拔河組)
039072,039,體育推廣學系(女子啦啦舞組)
039082,039,適應體育學系
040012,040,護理學系
040022,040,管理學院學士班(主修：數位行銷與人力資源)
040032,040,管理學院學士班(主修：財務金融)
040042,040,管理學院學士班(主修：國際企業管理)
040052,040,管理學院學士班(主修：會計)
040062,040,管理學院學士班(英語專班)
040072,040,應用外語學系
040082,040,中國語文學系
040092,040,社會暨政策科學學系
040102,040,人文社會學院英語學士班
040112,040,資訊管理學系
040122,040,資訊管理學系(資安組)
040132,040,資訊傳播學系(智慧科技應用組)
040142,040,資訊傳播學系(數位媒體設計-創作組)
040152,040,資訊工程學系
040162,040,資訊工程學系(資安組)
040172,040,資訊工程學系(APCS組)
040182,040,資訊學院英語學士班
040192,040,機械工程學系
040202,040,化學工程與材料科學學系
040212,040,工業工程與管理學系
040222,040,工程學院英語學士班
040232,040,電機工程學系(甲組)
040242,040,電機工程學系(甲組)(APCS組)
040252,040,電機工程學系(乙組)
040262,040,電機工程學系(丙組)
040272,040,電機通訊學院英語學士班
040282,040,藝術與設計學系
040292,040,資訊傳播學系(數位媒體設計-美術組)
041012,041,中國文學系
041022,041,外國語文學系
041032,041,歷史學系
041042,041,哲學系
041052,041,數學系
041062,041,地球與環境科學系
041072,041,物理學系
041082,041,化學暨生物化學系
041092,041,生物醫學科學系
041102,041,社會福利學系
041112,041,心理學系
041122,041,勞工關係學系
041132,041,政治學系
041142,041,傳播學系
041152,041,資訊工程學系
041162,041,電機工程學系
041172,041,機械工程學系機械工程組
041182,041,機械工程學系光機電整合工程組
041192,041,機械工程國際學士學位學程
041202,041,化學工程學系
041212,041,通訊工程學系
041222,041,經濟學系
041232,041,財務金融學系
041242,041,企業管理學系
041252,041,會計與資訊科技學系
041262,041,資訊管理學系
041272,041,資訊管理學系(APCS組)
041282,041,法律學系法學組
041292,041,法律學系法制組
041302,041,財經法律學系
041312,041,成人及繼續教育學系
041322,041,犯罪防治學系
041332,041,紫荊不分系學士學位學程
041342,041,嘉星招生甲組(工)
041352,041,嘉星招生乙組(管)
041362,041,嘉星招生丙組(法)
041372,041,嘉星招生丁組(文)
041382,041,嘉星招生戊組(理)
041392,041,嘉星招生己組(社)
041402,041,嘉星招生庚組(教)
041412,041,嘉星招生辛組(心)
042012,042,機械與自動化工程學系(車輛科技與綠色能源組)
042022,042,機械與自動化工程學系(機電整合與自動化組)
042032,042,電機工程學系(半導體與光電組)
042042,042,電機工程學系(智慧系統組)
042052,042,電機工程學系(APCS組)
042062,042,半導體學士學位學程(半導體設備組)
042072,042,半導體學士學位學程(半導體製程組)
042082,042,資訊工程學系(資訊工程組)
042092,042,資訊工程學系(人工智慧組)
042102,042,資訊工程學系(APCS組)
042112,042,環境與安全工程學系(永續環境組)
042122,042,環境與安全工程學系(安全科技組)
042132,042,企業管理學系
042142,042,會計與資訊管理學系(人工智慧科技管理組)
042152,042,會計與資訊管理學系(會計暨投資理財組)
042162,042,財務金融學系(銀行專業組)
042172,042,財務金融學系(智慧投資組)
042182,042,財務金融學系(公司財務組)
042192,042,應用日語學系(AI商務應用組)
042202,042,應用日語學系(觀光旅遊組)
042212,042,生物醫學系(生物醫藥組)
042222,042,生物醫學系(檢驗醫學組)
042232,042,藥用植物與食品保健學系(藥粧保健組)
042242,042,藥用植物與食品保健學系(食藥生技組)
042252,042,觀光休閒學系
042262,042,餐旅管理學系
042272,042,烘焙暨飲料調製學士學位學程
042282,042,護理學系
042292,042,視光學系(國際組)
042302,042,視光學系(臨床組)
042312,042,醫學工程學系
042322,042,醫學工程學系(智慧醫療組)
042332,042,職能治療學系(A組)
042342,042,職能治療學系(B組)
042352,042,設計學系
042362,042,造形藝術學系(工藝文創組)
042372,042,造形藝術學系(藝術創作組)
042382,042,多媒體數位內容學士學位學程(動畫與影視特效組)
042392,042,多媒體數位內容學士學位學程(遊戲與人工智慧應用組)
042402,042,多媒體數位內容學士學位學程(動漫美術與模型製作組)
042412,042,多媒體數位內容學士學位學程(漫畫創作組)
042422,042,空間設計學系建築組
042432,042,空間設計學系室內設計組
042442,042,運動健康管理學系
043012,043,電機工程學系
043022,043,資訊工程學系(資訊工程組)
043032,043,資訊工程學系(資訊應用組)
043042,043,資訊工程學系(人工智慧組)
043052,043,光電與材料工程學系（人工智慧應用組）
043062,043,光電與材料工程學系（生醫光電組）
043072,043,光電與材料工程學系（半導體組）
043082,043,工業管理學系（半導體產業組）
043092,043,工業管理學系（人工智慧應用組）
043102,043,資訊管理學系（資訊系統設計組）
043112,043,資訊管理學系(智慧商務與資訊管理應用組)
043122,043,資訊管理學系（人工智慧與大數據應用組）
043132,043,企業管理學系企業管理組
043142,043,企業管理學系智慧運輸與物流組
043152,043,企業管理學系財務管理組
043162,043,建築與都市計畫學系（第一類組）
043172,043,建築與都市計畫學系（第二類組）
043182,043,土木工程學系
043192,043,應用日語學系（商務觀光組）
043202,043,應用日語學系（翻譯實務組）
043212,043,應用外語暨智慧商務學士學位學程
043222,043,觀光學院學士班(餐旅烘焙組)
043232,043,觀光學院學士班(觀光會展組)
043242,043,觀光學院學士班(航空旅遊組)
043252,043,英國西英格蘭大學企業管理雙學士學位學程
043262,043,中華大學美國舊金山州立大學資訊管理與決策科學學士學位學程
043272,043,加州大學爾灣分校資訊管理與資料科學學士學位學程
043282,043,國際觀光與酒店管理雙學士學位學程
044012,044,智慧生活科技學系大數據與管理組
044022,044,智慧生活科技學系智慧產品開發組
044032,044,智慧生活設計學系空間設計組
044042,044,智慧生活設計學系空間設計組(青年儲蓄帳戶組)
044052,044,智慧生活設計學系創意產品與汽車設計組
044062,044,攝影與VR設計學系攝影與科技藝術組
044072,044,攝影與VR設計學系VR與互動媒體組
044082,044,佛教藝術學系佛學組
044092,044,佛教藝術學系藝術組
044102,044,美術與文創學系文創設計組
044112,044,美術與文創學系美術創作組
045012,045,電機工程學系
045022,045,電子工程學系
045032,045,資訊工程學系資訊工程組
045042,045,資訊工程學系資訊應用組
045052,045,資訊工程學系(APCS組)
045062,045,資訊工程學系(資安組)
045072,045,機械與自動化工程學系
045082,045,化學工程學系
045092,045,土木工程學系
045102,045,材料科學與工程學系
045112,045,生物醫學工程學系
045122,045,智慧科技英語學士學位學程
045132,045,半導體學士學位學程
045142,045,資訊管理學系
045152,045,企業管理學系
045162,045,財務金融管理學系
045172,045,會計學系
045182,045,國際商務學系
045192,045,醫務管理學系
045202,045,餐旅管理學系
045212,045,廚藝暨美食學學系
045222,045,國際企業經營英語學士學位學程(國際學院)
045232,045,財務與商業分析英語學士學位學程(國際學院)
045242,045,智慧觀光餐旅管理英語學士學位學程(國際學院)
045252,045,國際傳媒與娛樂管理英語學士學位學程(國際學院)
045262,045,應用日語學系
045272,045,大眾傳播學系
045282,045,電影與電視學系
045292,045,視覺藝術與設計學系
045302,045,醫學科學與生物科技學系醫藥組
045312,045,醫學科學與生物科技學系生技組
045322,045,營養學系
045332,045,護理學系
045342,045,醫學影像暨放射科學系
045352,045,物理治療學系
045362,045,職能治療學系
045372,045,醫學檢驗技術學系
045382,045,醫學系(公費生)
046012,046,企業管理學系品牌行銷組（臺北校區）
046022,046,企業管理學系企業管理組（臺北校區）
046032,046,企業管理學系數位經營組（臺北校區）
046042,046,會計學系會計審計組（臺北校區）
046052,046,會計學系稅務規劃組（臺北校區）
046062,046,財務金融學系（臺北校區）
046072,046,資訊應用與金融保險學系金融組（臺北校區）
046082,046,資訊應用與金融保險學系資訊組（臺北校區）
046092,046,國際企業學系跨境電商經營組（臺北校區）
046102,046,國際企業學系外貿行銷管理組（臺北校區）
046112,046,新媒體暨傳播管理學系（臺北校區）
046122,046,廣播電視學系（臺北校區）
046132,046,廣告暨策略行銷學系（臺北校區）
046142,046,影音新聞暨社群傳播學系（臺北校區）
046152,046,法律學系（臺北校區）
046162,046,財金法律學系（臺北校區）
046172,046,國際企業與貿易學士學位學程（全英語授課．臺北校區）
046182,046,新聞與大眾傳播學士學位學程（全英語授課．臺北校區）
046192,046,時尚與創新管理學士學位學程（全英語授課．臺北校區）
046202,046,國際事務與外交學士學位學程（全英語授課．桃園校區）
046212,046,資訊科技應用與管理學士學位學程（全英語授課．桃園校區）
046222,046,應用中文與華語文教學系文教傳播組（桃園校區）
046232,046,應用中文與華語文教學系語文創作組（桃園校區）
046242,046,應用英語學系（桃園校區）
046252,046,應用日語學系（桃園校區）
046262,046,商業設計學系（桃園校區）
046272,046,商品設計學系（桃園校區）
046282,046,數位媒體設計學系（桃園校區）
046292,046,建築學系（桃園校區）
046302,046,都市設計與永續發展學系智慧城市與無人機應用組 （桃園校區）
046312,046,都市設計與永續發展學系都市更新與土地開發組 （桃園校區）
046322,046,觀光事業學系（桃園校區）
046332,046,休閒遊憩管理學系（桃園校區）
046342,046,餐旅管理學系（桃園校區）
046352,046,犯罪防治學系（桃園校區）
046362,046,公共事務與行政管理學系（桃園校區）
046372,046,諮商臨床與工商心理學系（桃園校區）
046382,046,金融學系（桃園校區）
046392,046,金融科技應用學系（桃園校區）
046402,046,資訊管理學系人工智慧應用組（桃園校區）
046412,046,資訊管理學系巨量資料管理組（桃園校區）
046422,046,資訊管理學系電子商務管理組（桃園校區）
046432,046,人工智慧應用學系（桃園校區）
046442,046,資訊工程學系(桃園校區)
046452,046,資訊工程學系（APCS組．桃園校區）
046462,046,電機工程學系（桃園校區）
046472,046,半導體應用學士學位學程（桃園校區）
046482,046,醫療資訊與管理學系健康產業管理組（桃園校區）
046492,046,醫療資訊與管理學系醫療資訊組（桃園校區）
046502,046,生物科技學系生物醫學組（桃園校區）
046512,046,生物科技學系食品生技組（桃園校區）
046522,046,生物醫學工程學系專利醫材法規組（桃園校區）
046532,046,生物醫學工程學系人工智慧醫療組（桃園校區）
046542,046,國際企業學系（青年儲蓄帳戶組．臺北校區）
046552,046,影音新聞暨社群傳播學系（青年儲蓄帳戶組．臺北校區）
046562,046,應用英語學系（青年儲蓄帳戶組．桃園校區）
047012,047,新聞學系
047022,047,廣播電視電影學系廣播與聲音設計組
047032,047,廣播電視電影學系電視組
047042,047,廣播電視電影學系電影組
047052,047,圖文傳播學系
047062,047,公共關係暨廣告學系
047072,047,口語傳播暨社群媒體學系
047082,047,資訊傳播學系
047092,047,數位多媒體設計學系
047102,047,傳播管理學系
047112,047,資訊管理學系資訊管理組
047122,047,資訊管理學系資訊管理組(資安組)
047132,047,資訊管理學系人工智慧暨科技傳播組
047142,047,資訊管理學系人工智慧暨科技傳播組(資安組)
047152,047,財務金融學系
047162,047,行政管理學系
047172,047,觀光學系餐旅經營管理組
047182,047,觀光學系旅遊暨休閒事業管理組
047192,047,經濟學系
047202,047,企業管理學系
047212,047,社會心理學系
047222,047,英語暨傳播應用學系
047232,047,日本語文學系
047242,047,法律學系
050012,050,食品營養與保健生技學系(臺北校區)
050022,050,食品營養與保健生技學系食品創新與科技法律組(臺北校區)
050032,050,社會工作學系兒少、家庭與司法組(臺北校區)
050042,050,社會工作學系老人、長照與身障組(臺北校區)
050052,050,社會工作學系心理衛生與醫務組(臺北校區)
050062,050,家庭研究與兒童發展學系幼兒教保組(臺北校區)
050072,050,家庭研究與兒童發展學系家庭教育與輔導組(臺北校區)
050082,050,餐飲管理學系廚藝組(臺北校區)
050092,050,餐飲管理學系餐旅組(臺北校區)
050102,050,法律學系(臺北校區)
050112,050,服裝設計學系(臺北校區)
050122,050,媒體傳達設計學系動畫影像設計組(臺北校區)
050132,050,媒體傳達設計學系創意媒體設計組(臺北校區)
050142,050,工業產品設計學系(臺北校區)
050152,050,建築設計學系人文藝術組(臺北校區)
050162,050,建築設計學系創意科技組(臺北校區)
050172,050,建築職人學士學位學程(臺北校區)
050182,050,會計學系會計審計組(臺北校區)
050192,050,會計學系永續會計組(臺北校區)
050202,050,國際經營與貿易學系國際金融組(臺北校區)
050212,050,國際經營與貿易學系貿易經營組(臺北校區)
050222,050,國際經營與貿易學系跨境行銷組(臺北校區)
050232,050,國際經營與貿易學系智慧物流組(臺北校區)
050242,050,企業管理學系企業經營組(臺北校區)
050252,050,企業管理學系人工智慧行銷組(臺北校區)
050262,050,企業管理學系綠色永續組(臺北校區)
050272,050,企業管理學系創新創業組(臺北校區)
050282,050,財務金融學系(臺北校區)
050292,050,財務金融學系數位行銷設計組(臺北校區)
050302,050,風險管理與保險學系(臺北校區)
050312,050,應用外語學系(臺北校區)
050322,050,應用外語學系數位應用組(臺北校區)
050332,050,資訊科技與管理學系人工智慧與大數據組(臺北校區)
050342,050,資訊科技與管理學系雲端運算與物聯網組(臺北校區)
050352,050,資訊科技與管理學系數位媒體設計組(臺北校區)
050362,050,資訊科技與管理學系(APCS組)(臺北校區)
050372,050,資訊科技與管理學系(青年儲蓄帳戶組)(臺北校區)
050382,050,資訊科技與管理學系(資安組)(臺北校區)
050392,050,國際企業英語學士學位學程(社會組)(臺北校區)
050402,050,國際企業英語學士學位學程(自然組)(臺北校區)
050412,050,智慧服務管理英語學士學位學程(社會組)(臺北校區)
050422,050,智慧服務管理英語學士學位學程(自然組)(臺北校區)
050432,050,國際企業管理學系外匯數位金融組(高雄校區)
050442,050,國際企業管理學系日韓商務與貿易組(高雄校區)
050452,050,國際企業管理學系品牌行銷企劃組(高雄校區)
050462,050,國際企業管理學系德國商務與投資組(高雄校區)
050472,050,金融管理學系數位金融組(高雄校區)
050482,050,金融管理學系金融實務組(高雄校區)
050492,050,金融管理學系金融商品組(高雄校區)
050502,050,金融管理學系財務數理組(高雄校區)
050512,050,金融管理學系科技金融組(高雄校區)
050522,050,資訊管理學系物聯網應用組(高雄校區)
050532,050,資訊管理學系人工智慧與雲端應用組(高雄校區)
050542,050,資訊管理學系資訊技術應用組(高雄校區)
050552,050,資訊科技與通訊學系App設計組(高雄校區)
050562,050,資訊科技與通訊學系人工智慧組(高雄校區)
050572,050,資訊科技與通訊學系智慧機器人組(高雄校區)
050582,050,資訊科技與通訊學系無人機組(高雄校區)
050592,050,數位多媒體遊戲設計學系互動遊戲設計組(高雄校區)
050602,050,數位多媒體遊戲設計學系數位AI應用設計組(高雄校區)
050612,050,服飾設計與經營學系品牌經營組(高雄校區)
050622,050,觀光管理學系旅運事業組(高雄校區)
050632,050,觀光管理學系國際觀光事業規劃組(高雄校區)
050642,050,休閒產業管理學系環境教育與休閒規劃設計組(高雄校區)
050652,050,休閒產業管理學系遊憩運動企劃組(高雄校區)
050662,050,休閒產業管理學系精品咖啡烘焙經營組(高雄校區)
050672,050,應用日文學系(高雄校區)
050682,050,應用日文學系商務組(高雄校區)
050692,050,應用日文學系翻譯組(高雄校區)
050702,050,應用日文學系實習組(高雄校區)
050712,050,音樂學系(臺北校區)
050722,050,音樂學系Ｂ組(臺北校區)
050732,050,數位多媒體遊戲設計學系數位多媒體設計組(高雄校區)
050742,050,數位多媒體遊戲設計學系遊戲美術設計組(高雄校區)
050752,050,電腦動畫學士學位學程2D組(高雄校區)
050762,050,電腦動畫學士學位學程3D組(高雄校區)
050772,050,電腦動畫學士學位學程2D3D特效通修組(高雄校區)
050782,050,電腦動畫學士學位學程特效組(高雄校區)
050792,050,服飾設計與經營學系流行設計組(高雄校區)
050802,050,服飾設計與經營學系飾品設計組(高雄校區)
050812,050,時尚設計學系媒體傳達設計組(高雄校區)
050822,050,時尚設計學系整體造型設計組(高雄校區)
050832,050,觀光管理學系自然旅遊與運動觀光組(高雄校區)
051012,051,企業管理學系行銷組
051022,051,企業管理學系數位經營組
051032,051,企業管理學系企業永續發展組
051042,051,企業管理學系創新應用組
051052,051,國際企業學系智慧行銷組
051062,051,國際企業學系金融貿易組
051072,051,國際企業學系航運物流組
051082,051,會計資訊學系財務應用組
051092,051,會計資訊學系稅務應用組
051102,051,會計資訊學系產業實習組
051112,051,航運管理學系
051122,051,土地管理與開發學系土地管理組
051132,051,土地管理與開發學系開發規劃組
051142,051,財務金融學系金融科技組
051152,051,財務金融學系投資資訊組
051162,051,財務金融學系金融理財組
051172,051,財務金融學系產業實習組
051182,051,觀光與餐飲管理學系觀光旅遊組
051192,051,觀光與餐飲管理學系餐酒廚藝組
051202,051,觀光與餐飲管理學系國際雙聯組
051212,051,觀光與餐飲管理學系(青年儲蓄帳戶組)
