dept_id,univ_id,dept_name,category_id
017352,017,會計學系,1702
017362,017,觀光事業學系,1804
017372,017,資訊管理學系(智慧商務科技組),1602
017382,017,資訊管理學系(人工智慧組),1602
017392,017,財務金融學系金融行銷組,1703
017402,017,財務金融學系財務金融組,1703
017412,017,財務金融學系數位金融組,1703
017422,017,行銷學士學位學程,1604
017432,017,新聞學系,1101
017442,017,廣告學系,1102
017452,017,資訊傳播學系,1104
017462,017,大眾傳播學系,1103
017472,017,教育與學習科技學系,1404
017482,017,心理輔導學系,1001
017492,017,保健營養學系,0410
017502,017,戲劇學系,0903
017512,017,音樂學系(西樂組),0901
017522,017,音樂學系(國樂組),0901
017532,017,音樂學系(應用組),0901
017542,017,美術學系,0902
018012,018,英國語文學系,1201
018022,018,西班牙語文學系,1202
018032,018,日本語文學系,1203
018042,018,中國文學系,1304
018052,018,社會工作與兒童少年福利學系,1003
018062,018,台灣文學系,1304
018072,018,法律學系,1501
018082,018,生態人文學系,0507
018092,018,生態人文學系(青年儲蓄帳戶組),0507
018102,018,大眾傳播學系,1102
018112,018,財務工程學系,1703
018122,018,應用化學系,0302
018132,018,食品營養學系,0609
018142,018,化粧品科學系,0609
018152,018,永續環境與智慧科技學士學位學程,0703
018162,018,行銷與數位經營管理學系,1601
018172,018,國際企業學系,1604
018182,018,會計學系,1702
018192,018,觀光事業學系,1804
018202,018,財務金融學系,1703
018212,018,資訊管理學系(人工智慧應用組),1607
018222,018,資訊管理學系(智慧商務與大數據應用組),1607
018232,018,資訊管理學系(APCS組),1607
018242,018,資訊管理學系(資安組),1607
018252,018,資訊工程學系,0101
018262,018,資訊工程學系(APCS組),0101
018272,018,資訊工程學系(資安組),0101
018282,018,資訊工程學系(青年儲蓄帳戶組),0101
018292,018,人工智慧應用學系,0101
018302,018,人工智慧應用學系(APCS組),0101
018312,018,人工智慧應用學系(資安組),0101
018322,018,晶片設計學士學位學程,0203
018332,018,晶片設計學士學位學程(資安組),0203
018342,018,資料科學暨大數據分析與應用學系,0107
018352,018,寰宇管理學士學位學程,1604
018362,018,寰宇外語教育學士學位學程,1205
018372,018,智慧媒體與創新科技應用學士學位學程,1101
019012,019,機械與材料工程學系,0206
019022,019,化學工程與生物科技學系,0210
019032,019,工程學院學士班,0205
019042,019,電機工程學系,0201
019052,019,資訊工程學系,0101
019062,019,事業與資訊經營學系,1607
019072,019,應用外語學系,1201
019082,019,工業設計學系,0805
019092,019,數位媒體設計學系,0801
019102,019,電機工程學系(青年儲蓄帳戶組),0201
019112,019,應用外語學系(青年儲蓄帳戶組),1201
020012,020,中國文學系,1304
020022,020,歷史學系,1305
020032,020,哲學系,1306
020042,020,人文與社區創新學士學位學程,1308
020052,020,景觀設計學系,0803
020062,020,景觀設計學系(青年儲蓄帳戶組),0803
020072,020,影像傳播學系,1102
020082,020,新聞傳播學系,1101
020092,020,廣告傳播學系,1103
020102,020,圖書資訊學系,1301
020112,020,教育領導與科技發展學士學位學程,1402
020122,020,護理學系,0404
020132,020,公共衛生學系,0406
020142,020,公共衛生學系(青年儲蓄帳戶組),0406
020152,020,醫學系,0407
020162,020,醫學系(公費生),0407
020172,020,臨床心理學系,1003
020182,020,職能治療學系,0409
020192,020,呼吸治療學系,0410
020202,020,數學系資訊數學組,0303
020212,020,數學系應用數學組,0303
020222,020,化學系,0304
020232,020,資訊工程學系,0101
020242,020,資訊工程學系(APCS組),0101
020252,020,生命科學系,0501
020262,020,物理學系電子物理組,0302
020272,020,物理學系光電物理組,0302
020282,020,電機工程學系,0201
020292,020,電機工程學系(APCS組),0201
020302,020,醫學資訊與創新應用學士學位學程,0103
020312,020,醫學資訊與創新應用學士學位學程(APCS組),0103
020322,020,醫學資訊與創新應用學士學位學程(資安組),0103
020332,020,人工智慧與資訊安全學士學位學程,0103
020342,020,人工智慧與資訊安全學士學位學程(APCS組),0103
020352,020,人工智慧與資訊安全學士學位學程(資安組),0103
020362,020,英國語文學系,1201
020372,020,法國語文學系,1202
020382,020,西班牙語文學系,1203
020392,020,日本語文學系,1204
020402,020,義大利語文學系,1299
020412,020,德語語文學系,1299
020422,020,國際溝通與科技創新學士學位學程,1710
020432,020,織品服裝學系織品設計組,0806
020442,020,織品服裝學系服飾設計組,0806
020452,020,織品服裝學系織品服飾行銷組,1603
020462,020,餐旅管理學系,1801
020472,020,兒童與家庭學系,1005
020482,020,食品科學系,0505
020492,020,營養科學系,0405
020502,020,法律學系,1501
020512,020,財經法律學系,1501
020522,020,企業管理學系,1602
020532,020,會計學系,1701
020542,020,資訊管理學系,1607
020552,020,資訊管理學系(APCS組),1607
020562,020,統計資訊學系,0305
020572,020,金融與國際企業學系,1704
020582,020,社會學系,1001
020592,020,社會工作學系,1002
020602,020,經濟學系,1702
020612,020,宗教學系,1310
020622,020,心理學系(社會組),1003
020632,020,心理學系(自然組),1003
020642,020,天主教研修學士學位學程,1310
020652,020,跨領域全英語學士學位學程,1901
020662,020,音樂學系應用音樂組,0901
020672,020,音樂學系器樂組,0901
020682,020,音樂學系爵士音樂組,0901
020692,020,音樂學系音樂治療組,0903
020702,020,應用美術學系,0902
020712,020,體育學系體育學組,1802
020722,020,體育學系運動健康管理組,1803
021012,021,商船學系,1609
021022,021,航運管理學系,1609
021032,021,運輸科學系A組,1609
021042,021,運輸科學系B組,1609
021052,021,輪機工程學系,0203
021062,021,海洋觀光管理學士學位學程,1804
021072,021,海洋觀光管理學士學位學程(青年儲蓄帳戶組),1804
021082,021,海洋經營管理學士學位學程,1609
021092,021,食品科學系,0505
021102,021,水產養殖學系,0603
021112,021,生命科學暨生物科技學系,0503
021122,021,海洋生物科技學士學位學程,0504
021132,021,環境生物與漁業科學學系,0608
021142,021,環境生物與漁業科學學系(青年儲蓄帳戶組),0608
021152,021,海洋環境資訊系,0703
021162,021,機械與機電工程學系,0203
021172,021,系統工程暨造船學系,0210
021182,021,河海工程學系,0206
021192,021,海洋工程科技學士學位學程,0211
021202,021,電機工程學系,0201
021212,021,電機工程學系(青年儲蓄帳戶組),0201
021222,021,資訊工程學系,0101
021232,021,資訊工程學系(APCS組),0101
021242,021,資訊工程學系(資安組),0101
021252,021,通訊與導航工程學系,0202
021262,021,光電與材料科技學系,0208
021272,021,海洋文創設計產業學士學位學程,0804
021282,021,海洋文創設計產業學士學位學程(青年儲蓄帳戶組),0804
021292,021,海洋法政學士學位學程,1599
021302,021,海洋法政學士學位學程(青年儲蓄帳戶組),1599
022012,022,國文學系,1304
022022,022,英語學系,1201
022032,022,地理學系,0702
022042,022,數學系數學組,0303
022052,022,數學系應用數學組,0303
022062,022,化學系,0304
022072,022,物理學系,0302
022082,022,生物科技系,0503
022092,022,教育學系,1401
022102,022,特殊教育學系,1404
022112,022,事業經營學系,1602
022122,022,工業科技教育學系科技教育與訓練組,1403
022132,022,工業科技教育學系能源與冷凍空調組,0212
022142,022,工業設計學系(A組),0805
022152,022,工業設計學系(B組),0805
022162,022,電機工程學系,0201
022172,022,電子工程學系,0204
022182,022,軟體工程與管理學系,1607
022192,022,軟體工程與管理學系(APCS組),1607
022202,022,軟體工程與管理學系(資安組),1607
022212,022,音樂學系,0901
022222,022,美術學系,0902
022232,022,視覺設計學系,0802
022242,022,體育學系,1802
023012,023,輔導與諮商學系學校輔導與諮商組,1006
023022,023,輔導與諮商學系社區輔導與諮商組,1006
023032,023,特殊教育學系,1404
023042,023,數學系,0303
023052,023,物理學系物理組,0302
023062,023,物理學系光電組,0208
023072,023,生物學系,0501
023082,023,化學系,0304
023092,023,智慧車輛工程學系,0203
023102,023,英語學系,1201
023112,023,國文學系,1304
023122,023,地理學系,0702
023132,023,機電工程學系,0203
023142,023,電機工程學系,0201
023152,023,電子工程學系,0204
023162,023,資訊工程學系,0101
023172,023,資訊工程學系(APCS組),0101
023182,023,企業管理學系,1602
023192,023,會計學系,1701
023202,023,資訊管理學系資訊管理組,1607
023212,023,資訊管理學系數位內容科技與管理組,1607
023222,023,公共事務與公民教育學系公民教育組,1503
023232,023,公共事務與公民教育學系公共事務組,1503
023242,023,揚鷹招生A組(教社),1499
023252,023,揚鷹招生B組(文),1399
023262,023,揚鷹招生C組(管理),1699
023272,023,揚鷹招生D組(理),0399
023282,023,揚鷹招生E組(工),0299
023292,023,美術學系,0902
023302,023,運動學系(競技運動與表演藝術組),1802
023312,023,運動學系(運動健康組),1803
026012,026,醫學系,0401
026022,026,牙醫學系,0402
026032,026,物理治療學系,0403
026042,026,職能治療學系(A組),0404
026052,026,職能治療學系(B組),0404
026062,026,語言治療與聽力學系語言治療組,0405
026072,026,語言治療與聽力學系聽力組,0405
026082,026,生物醫學科學學系,0501
026092,026,視光學系,0406
026102,026,醫學影像暨放射科學系,0407
026112,026,心理學系,1001
026122,026,營養學系(A組),0408
026132,026,營養學系(B組),0408
026142,026,職業安全衛生學系,0410
026152,026,醫學應用化學系(A組),0304
026162,026,醫學應用化學系(B組),0304
026172,026,健康產業科技管理學系,1610
026182,026,護理學系,0409
026192,026,醫學檢驗暨生物技術學系,0407
026202,026,應用外國語言學系,1201
026212,026,公共衛生學系(A組),0411
026222,026,公共衛生學系(B組),0411
026232,026,醫學社會暨社會工作學系,1003
026242,026,醫學資訊學系,0109
026252,026,醫學資訊學系(APCS組),0109
026262,026,醫療產業科技管理學系,1610
027012,027,中國文學系,1304
027022,027,外國語文學系,1201
027032,027,劇場藝術學系,0903
027042,027,生物科學系,0501
027052,027,生物科學系英語組,0501
027062,027,化學系,0304
027072,027,化學系英語組,0304
027082,027,物理學系,0302
027092,027,物理學系量子科技組(全英),0302
027102,027,應用數學系,0303
027112,027,應用數學系英語組,0303
027122,027,電機工程學系,0201
027132,027,電機工程學系英語組,0201
027142,027,電機工程學系(APCS組),0201
027152,027,機械與機電工程學系,0203
027162,027,機械與機電工程學系全英語組,0203
027172,027,資訊工程學系,0101
027182,027,資訊工程學系全英語學士班,0101
027192,027,光電工程學系,0208
027202,027,光電工程學系全英語組,0208
027212,027,材料與光電科學學系,0205
027222,027,材料與光電科學學系全英語組,0205
027232,027,企業管理學系,1602
027242,027,資訊管理學系,1607
027252,027,財務管理學系,1702
027262,027,國際經營管理全英語學士學位學程,1603
027272,027,海洋生物科技暨資源學系,0608
027282,027,海洋環境及工程學系,0704
027292,027,海洋科學系,0704
027302,027,政治經濟學系,1503
027312,027,社會學系,1002
027322,027,人文暨科技跨領域學系,1699
027332,027,生物醫學科技學系全英語學士班生物醫學組,0503
027342,027,生物醫學科技學系全英語學士班生醫工程組,0506
027352,027,護理學系,0409
027362,027,西灣南星A組(文),1399
027372,027,西灣南星B組(管),1699
027382,027,西灣南星C組(理),0399
027392,027,西灣南星D組(工),0299
027402,027,西灣南星E組(海),0799
027412,027,西灣南星F組(社),1099
027422,027,西灣南星G組(西灣),1999
027432,027,西灣南星H組(醫),0499
027442,027,音樂學系,0901
027452,027,音樂學系創作與應用組,0901
028012,028,音樂與影像跨域學士學位學程,0904
028022,028,劇場設計學系,0903
028032,028,新媒體藝術學系,0904
028042,028,新媒體藝術學系(青年儲蓄帳戶組),0904
030012,030,醫學系,0401
030022,030,中醫學系,0402
030032,030,護理學系,0409
030042,030,醫學生物技術暨檢驗學系,0407
030052,030,醫學影像暨放射科學系,0407
030062,030,物理治療學系,0403
030072,030,職能治療學系,0404
030082,030,生物醫學系,0501
030092,030,呼吸治療學系,0412
030102,030,電機工程學系,0201
030112,030,機械工程學系,0203
030122,030,化工與材料工程學系(化學工程組),0204
030132,030,化工與材料工程學系(材料工程組),0205
030142,030,電子工程學系,0202
030152,030,資訊工程學系,0101
030162,030,資訊工程學系(資安組),0101
030172,030,生物醫學工程學系,0207
030182,030,生物醫學工程學系(國際雙聯學位組),0207
030192,030,人工智慧學系,0110
030202,030,人工智慧學系(資安組),0110
030212,030,醫務管理學系,1610
030222,030,工商管理學系,1602
030232,030,工商管理學系(雙聯學位組）,1602
030242,030,工商管理學系(青年儲蓄帳戶組),1602
030252,030,工業設計學系,0907
030262,030,工業設計學系(青年儲蓄帳戶組),0907
030272,030,資訊管理學系,1607
030282,030,資訊管理學系(資安組),1607
030292,030,數位金融科技學系(甲組),1704
030302,030,數位金融科技學系(乙組),1704
031012,031,全校不分系學士學位學程,1999
031022,031,教育學系,1401
031032,031,特殊教育學系,1402
031042,031,幼兒教育學系,1403
031052,031,柳川招生組,1999
031062,031,體育學系非運動專長組,1404
031072,031,語文教育學系,1307
031082,031,區域與社會發展學系,1003
031092,031,諮商與應用心理學系,1001
031102,031,諮商與應用心理學系(公費生A組),1001
031112,031,諮商與應用心理學系(公費生B組),1001
031122,031,臺灣語文學系,1304
031132,031,臺灣語文學系（青年儲蓄帳戶組),1304
031142,031,英語學系,1201
031152,031,數學教育學系,1406
031162,031,科學教育與應用學系,1405
031172,031,資訊工程學系,0101
031182,031,數位內容科技學系,0108
031192,031,數位內容科技學系（青年儲蓄帳戶組),0108
031202,031,國際企業學系,1603
031212,031,文化創意產業設計與營運學系,1611
031222,031,音樂學系（A組）,0901
031232,031,音樂學系（B組）,0901
031242,031,美術學系,0902
031252,031,體育學系運動專長組,1404
032012,032,教育學系,1401
032022,032,教育學系（芝山組）,1401
032032,032,教育學系（公費生）,1401
032042,032,教育經營與管理學系,1699
032052,032,教育經營與管理學系（芝山組）,1699
032062,032,幼兒與家庭教育學系,1403
032072,032,幼兒與家庭教育學系（芝山組）,1403
032082,032,幼兒與家庭教育學系（公費生）,1403
032092,032,特殊教育學系,1402
032102,032,特殊教育學系（芝山組）,1402
032112,032,心理與諮商學系,1001
032122,032,心理與諮商學系（芝山組）,1001
032132,032,社會與區域發展學系,1002
032142,032,社會與區域發展學系(青年儲蓄帳戶組),1002
032152,032,兒童英語教育學系,1201
032162,032,兒童英語教育學系（公費生）,1201
032172,032,語文與創作學系語文師資組,1307
032182,032,語文與創作學系文學創作組,1399
032192,032,文化創意產業經營學系,1611
032202,032,文化創意產業經營學系(青年儲蓄帳戶組),1611
032212,032,台灣語言與文化學系,1304
032222,032,數學暨資訊教育學系數學組,1406
032232,032,數學暨資訊教育學系人工智慧與資訊教育組,1407
032242,032,數學暨資訊教育學系人工智慧與資訊教育組(APCS組),1407
032252,032,數學暨資訊教育學系人工智慧與資訊教育組（公費生）,1407
032262,032,自然科學教育學系,1405
032272,032,自然科學教育學系（芝山組）,1405
032282,032,自然科學教育學系（公費生A組),1405
032292,032,自然科學教育學系（公費生B組),1405
032302,032,資訊科學系,0101
032312,032,數位科技設計學系,0108
032322,032,數位科技設計學系(APCS組),0108
032332,032,藝術與造形設計學系設計組,0908
032342,032,藝術與造形設計學系藝術組,0902
032352,032,體育學系,1404
032362,032,體育學系（雙語教學組）,1404
033012,033,教育學系,1401
033022,033,教育學系(公費生),1401
033032,033,諮商與輔導學系,1001
033042,033,特殊教育學系,1402
033052,033,特殊教育學系(青年儲蓄帳戶組),1402
033062,033,幼兒教育學系,1403
033072,033,文化與自然資源學系,1005
033082,033,國語文學系,1304
033092,033,英語學系,1201
033102,033,英語學系(公費生),1201
033112,033,應用數學系,0303
033122,033,數位學習科技學系,0106
033132,033,數位學習科技學系(公費生),0106
033142,033,數位學習科技學系(資安組),0101
033152,033,材料科學系,0205
033162,033,資訊工程學系,0101
033172,033,資訊工程學系(APCS組),0101
033182,033,電機工程學系,0201
033192,033,綠色能源科技學系,0211
033202,033,生物科技學系,0503
033212,033,生態暨環境資源學系,0703
033222,033,戲劇創作與應用學系,0903
033232,033,行政管理學系,1504
033242,033,經營與管理學系,1602
033252,033,音樂學系(A組),0901
033262,033,音樂學系(B組),0901
033272,033,視覺藝術與設計學系,0908
033282,033,體育學系,1404
034012,034,應用數學系數學科學組,0301
034022,034,應用數學系統計科學組,0307
034032,034,物理學系,0303
034042,034,化學系,0302
034052,034,生命科學系,0504
034062,034,海洋生物科技學系,0505
034072,034,資訊管理學系,1607
034082,034,電機工程學系,0201
034092,034,光電工程學系,0202
034102,034,材料科學與工程學系,0209
034112,034,自然資源與環境學系,0703
034122,034,環境科學與工程學系,0703
034132,034,土木工程學系,0207
034142,034,工程科技與管理學系,1603
034152,034,建築學系,0802
034162,034,應用數學系(原青年儲蓄帳戶組),0301
034172,034,資訊工程學系,0101
034182,034,資訊工程學系(原青年儲蓄帳戶組),0101
034192,034,環境學院學士班,0702
034202,034,管理學院運籌與物流管理學士學位學程,1608
034212,034,管理學院會計與資訊管理國際學士班,1605
034222,034,企業管理學系,1601
034232,034,企業管理學系(青年儲蓄帳戶組),1601
034242,034,財務金融學系,1703
034252,034,觀光暨休閒遊憩學系,1803
034262,034,管理學院管理科學與財金國際學士學位學程,1601
034272,034,管理學院會計與資訊管理國際學士班智慧會計與風險管理組,1605
034282,034,管理學院會計與資訊管理國際學士班會計資訊與電腦稽核組,1605
034292,034,管理學院數位行銷與服務創新國際學士班,1604
034302,034,華文文學與創作學系,1304
034312,034,中國語文學系,1304
034322,034,英美語文學系,1201
034332,034,臺灣文化學系,1308
034342,034,歷史學系,1305
034352,034,經濟學系,1707
034362,034,諮商與臨床心理學系,1001
034372,034,社會學系,1002
034382,034,公共行政學系,1504
034392,034,法律學系,1502
034402,034,教育與潛能開發學系,1401
034412,034,教育行政與管理學系,1401
034422,034,特殊教育學系,1402
034432,034,幼兒教育學系,1403
034442,034,族群關係與文化學系,1004
034452,034,民族語言與傳播學系,1204
034462,034,民族發展與社會工作學系民族發展組,1004
034472,034,民族發展與社會工作學系社會工作組,1003
034482,034,自然資源與環境學系,0703
034492,034,縱谷跨域書院學士學位學程,1901
034502,034,音樂學系,0902
034512,034,藝術與設計學系,0904
034522,034,藝術創意產業學系,0904
034532,034,體育與運動科學系,1802
035012,035,教育學系,1401
035022,035,特殊教育學系,1402
035032,035,幼兒教育學系,1403
035042,035,心理與諮商學系,1001
035052,035,學習與媒材設計學系,1401
035062,035,中國語文學系,1304
035072,035,英語教學系,1205
035082,035,公共事務學系,1504
035092,035,歷史與地理學系,1309
035102,035,地球環境暨生物資源學系,0702
035112,035,地球環境暨生物資源學系（青年儲蓄帳戶組）,0702
035122,035,應用物理暨化學系電子物理組,0303
035132,035,應用物理暨化學系應用化學組,0302
035142,035,應用物理暨化學系應用化學組（青年儲蓄帳戶組）,0302
035152,035,數據科學與數學系,0307
035162,035,資訊科學系,0101
035172,035,資訊科學系（APCS組）,0101
035182,035,資訊科學系（資安組）,0101
035192,035,城市發展學系,0704
035202,035,行銷與管理學系(數位行銷組),1604
035212,035,行銷與管理學系(創新管理組),1601
035222,035,衛生福利學系,1003
035232,035,衛生福利學系（青年儲蓄帳戶組）,1003
035242,035,音樂學系,0902
035252,035,視覺藝術學系,0904
035262,035,體育學系,1801
035272,035,體育學系(公費生),1801
035282,035,休閒運動管理學系,1803
035292,035,運動健康科學系,1802
035302,035,運動健康科學系（青年儲蓄帳戶組）,1802
036012,036,教育學系,1401
036022,036,幼兒教育學系,1403
036032,036,特殊教育學系,1402
036042,036,特殊教育學系(公費生),1402
036052,036,教育心理與輔導學系,1404
036062,036,教育心理與輔導學系(公費生),1404
036072,036,中國語文學系,1304
036082,036,中國語文學系(青年儲蓄帳戶組),1304
036092,036,文化創意產業學系,1606
036102,036,社會發展學系,1002
036112,036,英語學系,1201
036122,036,英語學系(公費生),1201
036132,036,應用英語學系,1201
036142,036,應用日語學系,1204
036152,036,商業大數據學系,1601
036162,036,行銷與流通管理學系,1604
036172,036,企業管理學系,1601
036182,036,財務金融學系,1703
036192,036,休閒事業經營學系,1803
036202,036,不動產經營學系,1506
036212,036,國際經營與貿易學系,1704
036222,036,會計學系,1605
036232,036,應用化學系,0302
036242,036,應用數學系,0301
036252,036,應用物理系半導體組,0303
036262,036,應用物理系光電暨材料組,0202
036272,036,科學傳播學系,1101
036282,036,科學傳播學系(青年儲蓄帳戶組),1101
036292,036,電腦科學與人工智慧學系,0101
036302,036,電腦科學與人工智慧學系(公費生),0101
036312,036,電腦科學與人工智慧學系(資安組),0101
036322,036,智慧機器人學系,0206
036332,036,資訊工程學系,0101
036342,036,電腦與通訊學系,0204
036352,036,資訊管理學系,1607
036362,036,音樂學系A組,0902
036372,036,音樂學系B組,0902
036382,036,視覺藝術學系美術組,0901
036392,036,視覺藝術學系數位媒體設計組,0104
036402,036,體育學系,1801
038012,038,全校不分系學士學位學程,1901
038022,038,教育學系,1401
038032,038,幼兒教育學系,1403
038042,038,特殊教育學系,1402
038052,038,文化資源與休閒產業學系,1810
038062,038,數位媒體與文教產業學系(設計組),0904
038072,038,公共與文化事務學系,1505
038082,038,身心整合與運動休閒產業學系,1803
038092,038,英美語文學系,1201
038102,038,華語文學系,1304
038112,038,生命科學系,0501
038122,038,資訊工程學系,0101
038132,038,資訊管理學系,1607
038142,038,應用數學系,0301
038152,038,應用科學系化學及奈米科學組,0302
038162,038,應用科學系物理暨光電科學組,0202
038172,038,綠能與資訊科技學系,0705
038182,038,護理學系,0409
038192,038,音樂學系(A組),0902
038202,038,音樂學系(B組),0902
038212,038,數位媒體與文教產業學系(創作組),0904
038222,038,美術產業學系,0901
038232,038,體育學系,1801
039012,039,休閒產業經營學系,1803
039022,039,運動保健學系(一般組),1802
039032,039,休閒產業經營學系(青年儲蓄帳戶組),1803
039042,039,運動保健學系(青年儲蓄帳戶組),1802
039052,039,體育推廣學系(青年儲蓄帳戶組),1801
039062,039,適應體育學系(青年儲蓄帳戶組),1804
039072,039,體育推廣學系,1801
039082,039,適應體育學系,1804
039092,039,運動保健學系(體育術科組),1802
040012,040,護理學系,0409
040022,040,管理學院學士班(主修：數位行銷與人力資源),1604
040032,040,管理學院學士班(主修：財務金融),1703
040042,040,管理學院學士班(主修：國際企業管理),1704
040052,040,管理學院學士班(主修：會計),1605
040062,040,管理學院學士班(英語專班),1601
040072,040,應用外語學系,1201
040082,040,中國語文學系,1304
040092,040,社會暨政策科學學系,1505
040102,040,藝術與設計學系(AI創新組),0904
040112,040,人文社會學院英語學士班,1201
040122,040,資訊管理學系,1607
040132,040,資訊管理學系(資安組),1607
040142,040,資訊傳播學系(智慧科技應用組),1101
040152,040,資訊傳播學系(數位媒體設計_創作組),1101
040162,040,資訊工程學系,0101
040172,040,資訊工程學系(資安組),0101
040182,040,資訊工程學系(APCS組),0101
040192,040,資訊學院英語學士班,1201
040202,040,機械工程學系,0203
040212,040,化學工程與材料科學學系,0205
040222,040,工業工程與管理學系,0206
040232,040,工程學院英語學士班,0299
040242,040,電機工程學系(甲組),0201
040252,040,電機工程學系(甲組)(APCS組),0201
040262,040,電機工程學系(乙組),0201
040272,040,電機工程學系(丙組),0201
040282,040,電機通訊學院英語學士班,0201
040292,040,藝術與設計學系(藝術與設計組),0904
040302,040,資訊傳播學系(數位媒體設計_美術組),1101
041012,041,中國文學系,1304
041022,041,外國語文學系,1201
041032,041,歷史學系,1305
041042,041,哲學系,1306
041052,041,數學系,0301
041062,041,地球與環境科學系,0702
041072,041,物理學系,0302
041082,041,化學暨生物化學系,0302
041092,041,生物醫學科學系,0501
041102,041,社會福利學系,1003
041112,041,心理學系,1001
041122,041,勞工關係學系,1506
041132,041,政治學系,1503
041142,041,傳播學系,1101
041152,041,資訊工程學系,0101
041162,041,電機工程學系,0201
041172,041,機械工程學系機械工程組,0203
041182,041,機械工程學系光機電整合工程組,0203
041192,041,機械工程國際學士學位學程,0203
041202,041,化學工程學系,0210
041212,041,通訊工程學系,0204
041222,041,經濟學系,1707
041232,041,財務金融學系,1703
041242,041,企業管理學系,1601
041252,041,會計與資訊科技學系,1605
041262,041,資訊管理學系,1607
041272,041,資訊管理學系(APCS組),1607
041282,041,法律學系法學組,1502
041292,041,法律學系法制組,1502
041302,041,財經法律學系,1502
041312,041,成人及繼續教育學系,1401
041322,041,犯罪防治學系,1507
041332,041,紫荊不分系學士學位學程,1901
041342,041,嘉星招生甲組(工),0299
041352,041,嘉星招生乙組(管),1699
041362,041,嘉星招生丙組(法),1599
041372,041,嘉星招生丁組(文),1399
041382,041,嘉星招生戊組(理),0399
041392,041,嘉星招生己組(社),1099
041402,041,嘉星招生庚組(教),1401
041412,041,嘉星招生辛組(心),1001
042012,042,機械與自動化工程學系(智慧車輛與綠能科技組),0203
042022,042,機械與自動化工程學系(AI機械與機器人科技組),0203
042032,042,電機工程學系(半導體與光電組),0201
042042,042,電機工程學系(智慧系統組),0201
042052,042,電機工程學系(APCS組),0201
042062,042,半導體學士學位學程,0205
042072,042,資訊工程學系(資訊工程組),0101
042082,042,資訊工程學系(人工智慧組),0101
042092,042,資訊工程學系(APCS組),0101
042102,042,環境與安全工程學系(環境永續組),0703
042112,042,環境與安全工程學系(安全科技組),0703
042122,042,環境與安全工程學系(青年儲蓄帳戶組),0703
042132,042,會計與資訊管理學系(人工智慧科技管理組),1607
042142,042,會計與資訊管理學系(會計暨投資理財組),1605
042152,042,會計與資訊管理學系(青年儲蓄帳戶組),1605
042162,042,財務金融學系(銀行專業組),1703
042172,042,財務金融學系(智慧投資組),1703
042182,042,財務金融學系(公司財務組),1703
042192,042,財務金融學系(青年儲蓄帳戶組),1703
042202,042,應用日語學系(AI商務應用組),1204
042212,042,應用日語學系(觀光旅遊組),1204
042222,042,生物醫學系(生物醫藥組),0506
042232,042,生物醫學系(檢驗醫學組),0501
042242,042,藥用植物與食品保健學系(藥粧保健組),0609
042252,042,藥用植物與食品保健學系(食藥生技組),0609
042262,042,觀光休閒學系,1804
042272,042,觀光休閒學系(青年儲蓄帳戶組),1804
042282,042,餐旅管理學系,1801
042292,042,餐旅管理學系(青年儲蓄帳戶組),1801
042302,042,烘焙暨飲料調製學士學位學程,1801
042312,042,烘焙暨飲料調製學士學位學程(青年儲蓄帳戶組),1801
042322,042,護理學系,0409
042332,042,視光學系(國際組),0410
042342,042,視光學系(臨床組),0410
042352,042,職能治療學系(A組),0404
042362,042,職能治療學系(B組),0404
042372,042,設計學系(工業設計組),0805
042382,042,設計學系(視覺傳達設計組),0802
042392,042,多媒體數位內容學士學位學程(動畫與影視特效組),0904
042402,042,多媒體數位內容學士學位學程(遊戲與人工智慧應用組),0904
042412,042,多媒體數位內容學士學位學程(動漫美術與模型製作組),0904
042422,042,多媒體數位內容學士學位學程(漫畫創作組),0904
042432,042,AI創新設計學士學位學程(商業視覺設計組),0904
042442,042,AI創新設計學士學位學程(創新數位媒體組),0904
042452,042,空間設計學系建築組,0706
042462,042,空間設計學系建築組(青年儲蓄帳戶組),0706
042472,042,空間設計學系室內設計組,0804
042482,042,空間設計學系室內設計組(青年儲蓄帳戶組),0804
042492,042,運動健康管理學系,1802
044012,044,智慧生活科技學系大數據與管理組,1607
044022,044,智慧生活科技學系智慧產品開發組,0206
044032,044,智慧生活設計學系空間設計組,0804
044042,044,智慧生活設計學系空間設計組(青年儲蓄帳戶組),0804
044052,044,智慧生活設計學系創意產品與汽車設計組,0805
044062,044,攝影與VR設計學系攝影與科技藝術組,0904
044072,044,攝影與VR設計學系VR與互動媒體組,0904
044082,044,佛教藝術學系佛學組,1303
044092,044,佛教藝術學系藝術組,0903
044102,044,美術與文創學系文創設計組,0903
044112,044,美術與文創學系美術創作組,0901
045012,045,電機工程學系,0301
045022,045,電子工程學系,0302
045032,045,資訊工程學系資訊工程組,1501
045042,045,資訊工程學系資訊應用組,1501
045052,045,資訊工程學系(APCS組),1501
045062,045,資訊工程學系(資安組),1607
045072,045,機械與自動化工程學系,0201
045082,045,化學工程學系,0202
045092,045,土木工程學系,0203
045102,045,材料科學與工程學系,0204
045112,045,生物醫學工程學系,0705
045122,045,智慧科技英語學士學位學程,1607
045132,045,半導體學士學位學程,0302
045142,045,資訊管理學系人工智慧技術與應用組,1607
045152,045,資訊管理學系智慧商務與物聯網組,1607
045162,045,企業管理學系,1601
045172,045,財務金融管理學系,1603
045182,045,會計學系,1602
045192,045,醫務管理學系,1606
