dept_id,univ_id,univ_name,department,academic_cluster,category,category_id
,130,佛光大學,建築環境設計學士學位學程,工程學群,建築學類,0214
059372,059,南華大學,建築學系,工程學群,建築學類,0214
004522,004,國立成功大學,建築學系,工程學群,建築學類,0214
151072,151,國立聯合大學,建築學系,工程學群,建築學類,0214
153152,153,國立金門大學,建築學系,工程學群,建築學類,0214
101262,101,國立高雄大學,建築學系,工程學群,建築學類,0214
,050,實踐大學,建築職人學士學位學程,工程學群,建築學類,0214
,050,實踐大學,建築設計學系,工程學群,建築學類,0214
009362,009,東海大學,建築學系,工程學群,建築學類,0214
014362,014,淡江大學,建築學系,工程學群,建築學類,0214
,044,華梵大學,建築學系,工程學群,建築學類,0214
015432,015,逢甲大學,建築專業學院學士班,工程學群,建築學類,0214
,046,銘傳大學,建築學系,工程學群,建築學類,0214
,023,國立彰化師範大學,電機與機械科技學系,工程學群,科技教育學類,0215
,002,國立臺灣師範大學,工業教育學系,工程學群,科技教育學類,0215
002372,002,國立臺灣師範大學,科技應用與人力資源發展學系,工程學群,科技教育學類,0215
,022,國立高雄師範大學,工業科技教育學系,工程學群,科技教育學類,0215
,008,中原大學,工業與系統工程學系,工程學群,工業工程與管理學類,0216
040222,040,元智大學,工業工程與管理學系,工程學群,工業工程與管理學類,0216
016172,016,國立中央大學,工學院學士班,工程學群,工業工程與管理學類,0216
100142,100,國立嘉義大學,科技管理學系,工程學群,工業工程與管理學類,0216
004282,004,國立成功大學,工業與資訊管理學系,工程學群,工業工程與管理學類,0216
011322,011,國立清華大學,工學院學士班,工程學群,工業工程與管理學類,0216
011312,011,國立清華大學,工業工程與工程管理學系,工程學群,工業工程與管理學類,0216
011152,011,國立清華大學,科技管理學院學士班,工程學群,工業工程與管理學類,0216
153202,153,國立金門大學,工業工程與管理學系,工程學群,工業工程與管理學類,0216
013282,013,國立陽明交通大學,工業工程與管理學系,工程學群,工業工程與管理學類,0216
,042,大葉大學,工業工程與管理學系,工程學群,工業工程與管理學類,0216
,009,東海大學,工業工程與經營資訊學系,工程學群,工業工程與管理學類,0216
,044,華梵大學,工業工程與經營資訊學系,工程學群,工業工程與管理學類,0216
,015,逢甲大學,工業工程與系統管理學系,工程學群,工業工程與管理學類,0216
,051,長榮大學,創新應用管理學系,工程學群,工業工程與管理學類,0216
,051,長榮大學,科技工程與管理學系,工程學群,工業工程與管理學類,0216
004292,004,國立成功大學,交通管理科學系,工程學群,運輸物流管理學類,0217
021012,021,國立臺灣海洋大學,商船學系,工程學群,運輸物流管理學類,0217
021082,021,國立臺灣海洋大學,海洋經營管理學士學位學程,工程學群,運輸物流管理學類,0217
021022,021,國立臺灣海洋大學,航運管理學系,工程學群,運輸物流管理學類,0217
,021,國立臺灣海洋大學,運輸科學系,工程學群,運輸物流管理學類,0217
013272,013,國立陽明交通大學,運輸與物流管理學系,工程學群,運輸物流管理學類,0217
014262,014,淡江大學,運輸管理學系,工程學群,運輸物流管理學類,0217
079232,079,真理大學,航空事業學系,工程學群,運輸物流管理學類,0217
015362,015,逢甲大學,運輸與物流學系,工程學群,運輸物流管理學類,0217
051122,051,長榮大學,航運管理學系,工程學群,運輸物流管理學類,0217
,110,開南大學,交通運輸學系,工程學群,運輸物流管理學類,0217
110052,110,開南大學,國際物流與運輸管理學系,工程學群,運輸物流管理學類,0217
110062,110,開南大學,空運管理學系,工程學群,運輸物流管理學類,0217
008012,008,中原大學,應用數學系,數理化學群,數學學類,0301
017082,017,中國文化大學,應用數學系,數理化學群,數學學類,0301
,016,國立中央大學,數學系,數理化學群,數學學類,0301
016102,016,國立中央大學,理學院學士班,數理化學群,數學學類,0301
027102,027,國立中山大學,應用數學系,數理化學群,數學學類,0301
041052,041,國立中正大學,數學系,數理化學群,數學學類,0301
,003,國立中興大學,應用數學系,數理化學群,數學學類,0301
100312,100,國立嘉義大學,應用數學系,數理化學群,數學學類,0301
036242,036,國立屏東大學,應用數學系,數理化學群,數學學類,0301
023042,023,國立彰化師範大學,數學系,數理化學群,數學學類,0301
004052,004,國立成功大學,數學系,數理化學群,數學學類,0301
006392,006,國立政治大學,應用數學系,數理化學群,數學學類,0301
,034,國立東華大學,應用數學系,數理化學群,數學學類,0301
,011,國立清華大學,數學系,數理化學群,數學學類,0301
033112,033,國立臺南大學,應用數學系,數理化學群,數學學類,0301
038142,038,國立臺東大學,應用數學系,數理化學群,數學學類,0301
001092,001,國立臺灣大學,數學系,數理化學群,數學學類,0301
002242,002,國立臺灣師範大學,數學系,數理化學群,數學學類,0301
013212,013,國立陽明交通大學,應用數學系,數理化學群,數學學類,0301
,013,國立陽明交通大學,理學院科學學士學位學程,數理化學群,數學學類,0301
101152,101,國立高雄大學,應用數學系,數理化學群,數學學類,0301
,022,國立高雄師範大學,數學系,數理化學群,數學學類,0301
005102,005,東吳大學,數學系,數理化學群,數學學類,0301
,009,東海大學,智慧計算暨應用數學系,數理化學群,數學學類,0301
009422,009,東海大學,永續科學與管理學士學位學程,數理化學群,數學學類,0301
014322,014,淡江大學,應用數學與數據科學學系,數理化學群,數學學類,0301
035152,035,臺北市立大學,數據科學與數學系,數理化學群,數學學類,0301
,020,輔仁大學,數學系,數理化學群,數學學類,0301
,015,逢甲大學,應用數學系,數理化學群,數學學類,0301
,008,中原大學,化學系,數理化學群,化學學類,0302
017102,017,中國文化大學,化學系,數理化學群,化學學類,0302
,026,中山醫學大學,醫學應用化學系,數理化學群,化學學類,0302
016082,016,國立中央大學,化學學系,數理化學群,化學學類,0302
016102,016,國立中央大學,理學院學士班,數理化學群,化學學類,0302
027062,027,國立中山大學,化學系,數理化學群,化學學類,0302
041082,041,國立中正大學,化學暨生物化學系,數理化學群,化學學類,0302
003132,003,國立中興大學,化學系,數理化學群,化學學類,0302
100302,100,國立嘉義大學,應用化學系,數理化學群,化學學類,0302
036232,036,國立屏東大學,應用化學系,數理化學群,化學學類,0302
023082,023,國立彰化師範大學,化學系,數理化學群,化學學類,0302
004072,004,國立成功大學,化學系,數理化學群,化學學類,0302
058262,058,國立暨南國際大學,應用化學系,數理化學群,化學學類,0302
034052,034,國立東華大學,化學系,數理化學群,化學學類,0302
011222,011,國立清華大學,化學系,數理化學群,化學學類,0302
011272,011,國立清華大學,原子科學院學士班,數理化學群,化學學類,0302
011232,011,國立清華大學,理學院學士班,數理化學群,化學學類,0302
001112,001,國立臺灣大學,化學系,數理化學群,化學學類,0302
002282,002,國立臺灣師範大學,化學系,數理化學群,化學學類,0302
013202,013,國立陽明交通大學,應用化學系,數理化學群,化學學類,0302
,013,國立陽明交通大學,理學院科學學士學位學程,數理化學群,化學學類,0302
101162,101,國立高雄大學,應用化學系,數理化學群,化學學類,0302
022062,022,國立高雄師範大學,化學系,數理化學群,化學學類,0302
005122,005,東吳大學,化學系,數理化學群,化學學類,0302
,009,東海大學,化學系,數理化學群,化學學類,0302
009422,009,東海大學,永續科學與管理學士學位學程,數理化學群,化學學類,0302
014332,014,淡江大學,化學學系,數理化學群,化學學類,0302
,014,淡江大學,理學院尖端材料科學學士學位學程,數理化學群,化學學類,0302
020222,020,輔仁大學,化學系,數理化學群,化學學類,0302
018122,018,靜宜大學,應用化學系,數理化學群,化學學類,0302
,007,高雄醫學大學,醫藥暨應用化學系,數理化學群,化學學類,0302
,008,中原大學,物理學系,數理化學群,物理學類,0303
017092,017,中國文化大學,光電物理學系,數理化學群,物理學類,0303
016072,016,國立中央大學,物理學系,數理化學群,物理學類,0303
016102,016,國立中央大學,理學院學士班,數理化學群,物理學類,0303
027082,027,國立中山大學,物理學系,數理化學群,物理學類,0303
041072,041,國立中正大學,物理學系,數理化學群,物理學類,0303
,003,國立中興大學,物理學系,數理化學群,物理學類,0303
100292,100,國立嘉義大學,電子物理學系,數理化學群,物理學類,0303
,036,國立屏東大學,應用物理系,數理化學群,物理學類,0303
,023,國立彰化師範大學,物理學系,數理化學群,物理學類,0303
004062,004,國立成功大學,物理學系,數理化學群,物理學類,0303
,034,國立東華大學,物理學系,數理化學群,物理學類,0303
,011,國立清華大學,物理學系,數理化學群,物理學類,0303
001102,001,國立臺灣大學,物理學系,數理化學群,物理學類,0303
002252,002,國立臺灣師範大學,物理學系,數理化學群,物理學類,0303
,013,國立陽明交通大學,理學院科學學士學位學程,數理化學群,物理學類,0303
,013,國立陽明交通大學,電子物理學系,數理化學群,物理學類,0303
101172,101,國立高雄大學,應用物理學系,數理化學群,物理學類,0303
022072,022,國立高雄師範大學,物理學系,數理化學群,物理學類,0303
005112,005,東吳大學,物理學系,數理化學群,物理學類,0303
009062,009,東海大學,應用物理學系,數理化學群,物理學類,0303
009422,009,東海大學,永續科學與管理學士學位學程,數理化學群,物理學類,0303
,014,淡江大學,物理學系,數理化學群,物理學類,0303
,014,淡江大學,理學院尖端材料科學學士學位學程,數理化學群,物理學類,0303
,020,輔仁大學,物理學系,數理化學群,物理學類,0303
100302,100,國立嘉義大學,應用化學系,數理化學群,自然科學學類,0304
036232,036,國立屏東大學,應用化學系,數理化學群,自然科學學類,0304
036272,036,國立屏東大學,科學傳播學系,數理化學群,自然科學學類,0304
058262,058,國立暨南國際大學,應用化學系,數理化學群,自然科學學類,0304
031162,031,國立臺中教育大學,科學教育與應用學系,數理化學群,自然科學學類,0304
032262,032,國立臺北教育大學,自然科學教育學系,數理化學群,自然科學學類,0304
,038,國立臺東大學,應用科學系,數理化學群,自然科學學類,0304
013202,013,國立陽明交通大學,應用化學系,數理化學群,自然科學學類,0304
101162,101,國立高雄大學,應用化學系,數理化學群,自然科學學類,0304
009422,009,東海大學,永續科學與管理學士學位學程,數理化學群,自然科學學類,0304
035102,035,臺北市立大學,地球環境暨生物資源學系,數理化學群,自然科學學類,0304
,035,臺北市立大學,應用物理暨化學系,數理化學群,自然科學學類,0304
018122,018,靜宜大學,應用化學系,數理化學群,自然科學學類,0304
003402,003,國立中興大學,土壤環境科學系,數理化學群,生化學類,0305
100422,100,國立嘉義大學,生化科技學系,數理化學群,生化學類,0305
001642,001,國立臺灣大學,生化科技學系,數理化學群,生化學類,0305
001402,001,國立臺灣大學,農業化學系,數理化學群,生化學類,0305
031152,031,國立臺中教育大學,數學教育學系,數理化學群,數學資訊教育學類,0306
,032,國立臺北教育大學,數學暨資訊教育學系,數理化學群,數學資訊教育學類,0306
008222,008,中原大學,電機資訊學院智慧運算與大數據學士班,數理化學群,統計學類,0307
036152,036,國立屏東大學,商業大數據學系,數理化學群,統計學類,0307
004302,004,國立成功大學,統計與資料科學學系,數理化學群,統計學類,0307
,006,國立政治大學,統計學系,數理化學群,統計學類,0307
099132,099,國立臺北大學,統計學系,數理化學群,統計學類,0307
005242,005,東吳大學,資料科學系,數理化學群,統計學類,0307
,009,東海大學,統計學系,數理化學群,統計學類,0307
014242,014,淡江大學,統計與資料科學學系,數理化學群,統計學類,0307
020562,020,輔仁大學,統計資訊學系,數理化學群,統計學類,0307
,015,逢甲大學,統計學系,數理化學群,統計學類,0307
018342,018,靜宜大學,資料科學暨大數據分析與應用學系,數理化學群,統計學類,0307
,012,中國醫藥大學,中醫學系,醫藥衛生學群,醫學學類,0401
012022,012,中國醫藥大學,醫學系,醫藥衛生學群,醫學學類,0401
026012,026,中山醫學大學,醫學系,醫藥衛生學群,醫學學類,0401
004332,004,國立成功大學,醫學系,醫藥衛生學群,醫學學類,0401
001372,001,國立臺灣大學,醫學工程學系,醫藥衛生學群,醫學學類,0401
001242,001,國立臺灣大學,醫學系,醫藥衛生學群,醫學學類,0401
013572,013,國立陽明交通大學,中醫學系,醫藥衛生學群,醫學學類,0401
,013,國立陽明交通大學,醫學系,醫藥衛生學群,醫學學類,0401
108012,108,慈濟大學,醫學系,醫藥衛生學群,醫學學類,0401
,045,義守大學,醫學系,醫藥衛生學群,醫學學類,0401
109012,109,臺北醫學大學,醫學系,醫藥衛生學群,醫學學類,0401
020152,020,輔仁大學,醫學系,醫藥衛生學群,醫學學類,0401
030022,030,長庚大學,中醫學系,醫藥衛生學群,醫學學類,0401
030012,030,長庚大學,醫學系,醫藥衛生學群,醫學學類,0401
152012,152,馬偕醫學大學,醫學系,醫藥衛生學群,醫學學類,0401
007012,007,高雄醫學大學,醫學系,醫藥衛生學群,醫學學類,0401
012152,012,中國醫藥大學,公共衛生學院大一不分系,醫藥衛生學群,公共衛生學類,0402
,026,中山醫學大學,公共衛生學系,醫藥衛生學群,公共衛生學類,0402
001562,001,國立臺灣大學,公共衛生學系,醫藥衛生學群,公共衛生學類,0402
002052,002,國立臺灣師範大學,健康促進與衛生教育學系,醫藥衛生學群,公共衛生學類,0402
108062,108,慈濟大學,公共衛生學系,醫藥衛生學群,公共衛生學類,0402
035222,035,臺北市立大學,衛生福利學系,醫藥衛生學群,公共衛生學類,0402
109092,109,臺北醫學大學,公共衛生學系,醫藥衛生學群,公共衛生學類,0402
109142,109,臺北醫學大學,口腔衛生學系,醫藥衛生學群,公共衛生學類,0402
020132,020,輔仁大學,公共衛生學系,醫藥衛生學群,公共衛生學類,0402
007102,007,高雄醫學大學,公共衛生學系,醫藥衛生學群,公共衛生學類,0402
007052,007,高雄醫學大學,口腔衛生學系,醫藥衛生學群,公共衛生學類,0402
012012,012,中國醫藥大學,牙醫學系,醫藥衛生學群,牙醫學類,0403
026022,026,中山醫學大學,牙醫學系,醫藥衛生學群,牙醫學類,0403
004352,004,國立成功大學,牙醫學系,醫藥衛生學群,牙醫學類,0403
001262,001,國立臺灣大學,牙醫學系,醫藥衛生學群,牙醫學類,0403
013462,013,國立陽明交通大學,牙醫學系,醫藥衛生學群,牙醫學類,0403
109142,109,臺北醫學大學,口腔衛生學系,醫藥衛生學群,牙醫學類,0403
109022,109,臺北醫學大學,牙醫學系,醫藥衛生學群,牙醫學類,0403
109132,109,臺北醫學大學,牙體技術學系,醫藥衛生學群,牙醫學類,0403
007052,007,高雄醫學大學,口腔衛生學系,醫藥衛生學群,牙醫學類,0403
007042,007,高雄醫學大學,牙醫學系,醫藥衛生學群,牙醫學類,0403
012092,012,中國醫藥大學,物理治療學系,醫藥衛生學群,物理治療學類,0404
026032,026,中山醫學大學,物理治療學系,醫藥衛生學群,物理治療學類,0404
134132,134,亞洲大學,物理治療學系,醫藥衛生學群,物理治療學類,0404
004382,004,國立成功大學,物理治療學系,醫藥衛生學群,物理治療學類,0404
001302,001,國立臺灣大學,物理治療學系,醫藥衛生學群,物理治療學類,0404
013512,013,國立陽明交通大學,物理治療暨輔助科技學系,醫藥衛生學群,物理治療學類,0404
108052,108,慈濟大學,物理治療學系,醫藥衛生學群,物理治療學類,0404
045312,045,義守大學,物理治療學系,醫藥衛生學群,物理治療學類,0404
030062,030,長庚大學,物理治療學系,醫藥衛生學群,物理治療學類,0404
007142,007,高雄醫學大學,物理治療學系,醫藥衛生學群,物理治療學類,0404
,026,中山醫學大學,職能治療學系,醫藥衛生學群,職能治療學類,0405
,026,中山醫學大學,語言治療與聽力學系,醫藥衛生學群,職能治療學類,0405
134122,134,亞洲大學,職能治療學系,醫藥衛生學群,職能治療學類,0405
134112,134,亞洲大學,聽力暨語言治療學系,醫藥衛生學群,職能治療學類,0405
004392,004,國立成功大學,職能治療學系,醫藥衛生學群,職能治療學類,0405
001312,001,國立臺灣大學,職能治療學系,醫藥衛生學群,職能治療學類,0405
,042,大葉大學,職能治療學系,醫藥衛生學群,職能治療學類,0405
045322,045,義守大學,職能治療學系,醫藥衛生學群,職能治療學類,0405
020182,020,輔仁大學,職能治療學系,醫藥衛生學群,職能治療學類,0405
030072,030,長庚大學,職能治療學系,醫藥衛生學群,職能治療學類,0405
,152,馬偕醫學大學,聽力暨語言治療學系,醫藥衛生學群,職能治療學類,0405
007132,007,高雄醫學大學,職能治療學系,醫藥衛生學群,職能治療學類,0405
012062,012,中國醫藥大學,護理學系,醫藥衛生學群,護理學類,0406
026182,026,中山醫學大學,護理學系,醫藥衛生學群,護理學類,0406
,134,亞洲大學,護理學系,醫藥衛生學群,護理學類,0406
040012,040,元智大學,護理學系,醫藥衛生學群,護理學類,0406
027352,027,國立中山大學,護理學系,醫藥衛生學群,護理學類,0406
004372,004,國立成功大學,護理學系,醫藥衛生學群,護理學類,0406
058302,058,國立暨南國際大學,護理學系,醫藥衛生學群,護理學類,0406
038182,038,國立臺東大學,護理學系,醫藥衛生學群,護理學類,0406
001292,001,國立臺灣大學,護理學系,醫藥衛生學群,護理學類,0406
,153,國立金門大學,護理學系,醫藥衛生學群,護理學類,0406
013502,013,國立陽明交通大學,護理學系,醫藥衛生學群,護理學類,0406
042322,042,大葉大學,護理學系,醫藥衛生學群,護理學類,0406
108092,108,慈濟大學,護理學系,醫藥衛生學群,護理學類,0406
045292,045,義守大學,護理學系,醫藥衛生學群,護理學類,0406
109072,109,臺北醫學大學,護理學系,醫藥衛生學群,護理學類,0406
020122,020,輔仁大學,護理學系,醫藥衛生學群,護理學類,0406
030032,030,長庚大學,護理學系,醫藥衛生學群,護理學類,0406
051272,051,長榮大學,護理學系,醫藥衛生學群,護理學類,0406
152022,152,馬偕醫學大學,護理學系,醫藥衛生學群,護理學類,0406
007092,007,高雄醫學大學,護理學系,醫藥衛生學群,護理學類,0406
012072,012,中國醫藥大學,醫學檢驗生物技術學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
026092,026,中山醫學大學,視光學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
026192,026,中山醫學大學,醫學檢驗暨生物技術學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
134102,134,亞洲大學,視光學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
,134,亞洲大學,醫學檢驗暨生物技術學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
004362,004,國立成功大學,醫學檢驗生物技術學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
001282,001,國立臺灣大學,醫學檢驗暨生物技術學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
,013,國立陽明交通大學,醫學生物技術暨檢驗學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
,042,大葉大學,視光學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
108042,108,慈濟大學,醫學檢驗生物技術學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
045332,045,義守大學,醫學檢驗技術學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
109062,109,臺北醫學大學,醫學檢驗暨生物技術學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
030042,030,長庚大學,醫學生物技術暨檢驗學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
152052,152,馬偕醫學大學,視光學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
152062,152,馬偕醫學大學,醫學檢驗暨再生醫學學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
007112,007,高雄醫學大學,醫學檢驗生物技術學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
012142,012,中國醫藥大學,生物醫學影像暨放射科學學系,醫藥衛生學群,醫學影像暨放射科學學類,0408
026102,026,中山醫學大學,醫學影像暨放射科學系,醫藥衛生學群,醫學影像暨放射科學學類,0408
013492,013,國立陽明交通大學,生物醫學影像暨放射科學系,醫藥衛生學群,醫學影像暨放射科學學類,0408
108082,108,慈濟大學,醫學影像暨放射科學系,醫藥衛生學群,醫學影像暨放射科學學類,0408
045302,045,義守大學,醫學影像暨放射科學系,醫藥衛生學群,醫學影像暨放射科學學類,0408
030052,030,長庚大學,醫學影像暨放射科學系,醫藥衛生學群,醫學影像暨放射科學學類,0408
007122,007,高雄醫學大學,醫學影像暨放射科學系,醫藥衛生學群,醫學影像暨放射科學學類,0408
012122,012,中國醫藥大學,中國藥學暨中藥資源學系,醫藥衛生學群,藥學學類,0409
012052,012,中國醫藥大學,藥學系,醫藥衛生學群,藥學學類,0409
100432,100,國立嘉義大學,微生物免疫與生物藥學系,醫藥衛生學群,藥學學類,0409
004402,004,國立成功大學,藥學系,醫藥衛生學群,藥學學類,0409
001272,001,國立臺灣大學,藥學系,醫藥衛生學群,藥學學類,0409
013552,013,國立陽明交通大學,藥學系,醫藥衛生學群,藥學學類,0409
108032,108,慈濟大學,藥學系,醫藥衛生學群,藥學學類,0409
,109,臺北醫學大學,藥學系,醫藥衛生學群,藥學學類,0409
007072,007,高雄醫學大學,藥學系,醫藥衛生學群,藥學學類,0409
,007,高雄醫學大學,醫藥暨應用化學系,醫藥衛生學群,藥學學類,0409
017492,017,中國文化大學,保健營養學系,醫藥衛生學群,食品營養保健學類,0410
012082,012,中國醫藥大學,營養學系,醫藥衛生學群,食品營養保健學類,0410
026172,026,中山醫學大學,健康產業科技管理學系,醫藥衛生學群,食品營養保健學類,0410
,026,中山醫學大學,營養學系,醫藥衛生學群,食品營養保健學類,0410
,134,亞洲大學,食品營養與保健生技學系,醫藥衛生學群,食品營養保健學類,0410
002362,002,國立臺灣師範大學,營養科學學士學位學程,醫藥衛生學群,食品營養保健學類,0410
,042,大葉大學,藥用植物與食品保健學系,醫藥衛生學群,食品營養保健學類,0410
,050,實踐大學,食品營養與保健生技學系,醫藥衛生學群,食品營養保健學類,0410
045282,045,義守大學,營養學系,醫藥衛生學群,食品營養保健學類,0410
109082,109,臺北醫學大學,保健營養學系,醫藥衛生學群,食品營養保健學類,0410
109162,109,臺北醫學大學,食品安全學系,醫藥衛生學群,食品營養保健學類,0410
020492,020,輔仁大學,營養科學系,醫藥衛生學群,食品營養保健學類,0410
051262,051,長榮大學,保健營養學系,醫藥衛生學群,食品營養保健學類,0410
,051,長榮大學,食品安全衛生與檢驗學士學位學程,醫藥衛生學群,食品營養保健學類,0410
110172,110,開南大學,保健營養學系,醫藥衛生學群,食品營養保健學類,0410
018132,018,靜宜大學,食品營養學系,醫藥衛生學群,食品營養保健學類,0410
109112,109,臺北醫學大學,呼吸治療學系,醫藥衛生學群,呼吸治療學類,0411
020192,020,輔仁大學,呼吸治療學系,醫藥衛生學群,呼吸治療學類,0411
030092,030,長庚大學,呼吸治療學系,醫藥衛生學群,呼吸治療學類,0411
007032,007,高雄醫學大學,呼吸治療學系,醫藥衛生學群,呼吸治療學類,0411
134172,134,亞洲大學,長期照護學系,醫藥衛生學群,健康照護學類,0412
153232,153,國立金門大學,長期照護學系,醫藥衛生學群,健康照護學類,0412
,112,康寧大學,健康照護管理學系,醫藥衛生學群,健康照護學類,0412
,112,康寧大學,長期照護學系,醫藥衛生學群,健康照護學類,0412
009352,009,東海大學,高齡健康與運動科學學士學位學程,醫藥衛生學群,健康照護學類,0412
109122,109,臺北醫學大學,高齡健康暨長期照護學系,醫藥衛生學群,健康照護學類,0412
,051,長榮大學,醫學社會暨健康照護學士學位學程,醫藥衛生學群,健康照護學類,0412
110182,110,開南大學,健康產業管理學系,醫藥衛生學群,健康照護學類,0412
,110,開南大學,養生與健康行銷學系,醫藥衛生學群,健康照護學類,0412
012132,012,中國醫藥大學,藥用化妝品學系,醫藥衛生學群,化妝品學類,0413
018142,018,靜宜大學,化粧品科學系,醫藥衛生學群,化妝品學類,0413
007082,007,高雄醫學大學,香粧品學系,醫藥衛生學群,化妝品學類,0413
026142,026,中山醫學大學,職業安全衛生學系,醫藥衛生學群,職業安全與衛生學類,0414
051432,051,長榮大學,營建工程安全學士學位學程,醫藥衛生學群,職業安全與衛生學類,0414
,051,長榮大學,職業安全與衛生學系,醫藥衛生學群,職業安全與衛生學類,0414
003452,003,國立中興大學,獸醫學系,醫藥衛生學群,獸醫學類,0415
100442,100,國立嘉義大學,獸醫學系,醫藥衛生學群,獸醫學類,0415
001452,001,國立臺灣大學,獸醫學系,醫藥衛生學群,獸醫學類,0415
026262,026,中山醫學大學,醫療產業科技管理學系,醫藥衛生學群,醫務管理學類,0416
,134,亞洲大學,健康產業管理學系,醫藥衛生學群,醫務管理學類,0416
108182,108,慈濟大學,醫務暨健康管理學系,醫藥衛生學群,醫務管理學類,0416
045192,045,義守大學,醫務管理學系,醫藥衛生學群,醫務管理學類,0416
109102,109,臺北醫學大學,醫務管理學系,醫藥衛生學群,醫務管理學類,0416
,046,銘傳大學,智慧醫療與永續管理學系,醫藥衛生學群,醫務管理學類,0416
030212,030,長庚大學,醫務管理學系,醫藥衛生學群,醫務管理學類,0416
051222,051,長榮大學,醫務管理學系,醫藥衛生學群,醫務管理學類,0416
007152,007,高雄醫學大學,醫務管理暨醫療資訊學系,醫藥衛生學群,醫務管理學類,0416
012112,012,中國醫藥大學,運動醫學系,醫藥衛生學群,運動保健學類,0417
060052,060,國立臺灣體育運動大學,運動健康科學學系,醫藥衛生學群,運動保健學類,0417
,039,國立體育大學,運動保健學系,醫藥衛生學群,運動保健學類,0417
035292,035,臺北市立大學,運動健康科學系,醫藥衛生學群,運動保健學類,0417
007022,007,高雄醫學大學,運動醫學系,醫藥衛生學群,運動保健學類,0417
012172,012,中國醫藥大學,醫療資訊學系,生命科學學群,生物資訊學類,0501
026242,026,中山醫學大學,醫學資訊學系,生命科學學群,生物資訊學類,0501
108102,108,慈濟大學,資訊工程學系,生命科學學群,生物資訊學類,0501
008132,008,中原大學,生物醫學工程學系,生命科學學群,生醫/醫學工程學類,0502
012162,012,中國醫藥大學,生物醫學工程學系,生命科學學群,生醫/醫學工程學類,0502
,134,亞洲大學,生物資訊與醫學工程學系,生命科學學群,生醫/醫學工程學類,0502
016372,016,國立中央大學,生醫科學與工程學系,生命科學學群,生醫/醫學工程學類,0502
,027,國立中山大學,生物醫學科技學系全英語學士班,生命科學學群,生醫/醫學工程學類,0502
004272,004,國立成功大學,生物醫學工程學系,生命科學學群,生醫/醫學工程學類,0502
011242,011,國立清華大學,生醫工程與環境科學系,生命科學學群,生醫/醫學工程學類,0502
013542,013,國立陽明交通大學,生物醫學工程學系,生命科學學群,生醫/醫學工程學類,0502
108112,108,慈濟大學,生物醫學暨工程學系,生命科學學群,生醫/醫學工程學類,0502
045112,045,義守大學,生物醫學工程學系,生命科學學群,生醫/醫學工程學類,0502
109152,109,臺北醫學大學,生物醫學工程學系,生命科學學群,生醫/醫學工程學類,0502
,046,銘傳大學,生物醫學工程學系,生命科學學群,生醫/醫學工程學類,0502
030172,030,長庚大學,生物醫學工程學系,生命科學學群,生醫/醫學工程學類,0502
003402,003,國立中興大學,土壤環境科學系,生命科學學群,生化學類,0503
100422,100,國立嘉義大學,生化科技學系,生命科學學群,生化學類,0503
001642,001,國立臺灣大學,生化科技學系,生命科學學群,生化學類,0503
001402,001,國立臺灣大學,農業化學系,生命科學學群,生化學類,0503
008132,008,中原大學,生物醫學工程學系,生命科學學群,生命科學學類,0504
017132,017,中國文化大學,生命科學系,生命科學學群,生命科學學類,0504
012162,012,中國醫藥大學,生物醫學工程學系,生命科學學群,生命科學學類,0504
026082,026,中山醫學大學,生物醫學科學學系,生命科學學群,生命科學學類,0504
,134,亞洲大學,生物資訊與醫學工程學系,生命科學學群,生命科學學類,0504
016362,016,國立中央大學,生命科學系,生命科學學群,生命科學學類,0504
027042,027,國立中山大學,生物科學系,生命科學學群,生命科學學類,0504
041092,041,國立中正大學,生物醫學科學系,生命科學學群,生命科學學類,0504
003442,003,國立中興大學,生命科學系,生命科學學群,生命科學學類,0504
100432,100,國立嘉義大學,微生物免疫與生物藥學系,生命科學學群,生命科學學類,0504
100402,100,國立嘉義大學,水生生物科學系,生命科學學群,生命科學學類,0504
100412,100,國立嘉義大學,生物資源學系,生命科學學群,生命科學學類,0504
023072,023,國立彰化師範大學,生物學系,生命科學學群,生命科學學類,0504
004552,004,國立成功大學,生命科學系,生命科學學群,生命科學學類,0504
004272,004,國立成功大學,生物醫學工程學系,生命科學學群,生命科學學類,0504
034062,034,國立東華大學,生化暨分子醫學科學系,生命科學學群,生命科學學類,0504
011432,011,國立清華大學,生命科學暨醫學院學士班,生命科學學群,生命科學學類,0504
