dept_id,univ_id,univ_name,department,academic_cluster,category,category_id
013092,013,國立陽明交通大學,資訊工程學系(資安組),工程學群,電機工程學類,0201
013012,013,國立陽明交通大學,電機工程學系甲組(電資國際組),工程學群,電機工程學類,0201
013022,013,國立陽明交通大學,電機工程學系乙組(電機工程組),工程學群,電機工程學類,0201
013032,013,國立陽明交通大學,電機工程學系丙組(醫學電資組),工程學群,電機工程學類,0201
101242,101,國立高雄大學,資訊工程學系,工程學群,電機工程學類,0201
101192,101,國立高雄大學,電機工程學系,工程學群,電機工程學類,0201
022162,022,國立高雄師範大學,電機工程學系,工程學群,電機工程學類,0201
019052,019,大同大學,資訊工程學系,工程學群,電機工程學類,0201
019042,019,大同大學,電機工程學系,工程學群,電機工程學類,0201
042072,042,大葉大學,資訊工程學系(資訊工程組),工程學群,電機工程學類,0201
042082,042,大葉大學,資訊工程學系(人工智慧組),工程學群,電機工程學類,0201
